Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,LINK_open,LINK_close,LINK_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_LINK_change_1hr,perc_LINK_change_2hr,perc_LINK_change_3hr,perc_LINK_change_4hr,perc_LINK_change_5hr,perc_LINK_change_6hr,lag_time,met_threshold
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,0.3628,0.347,187208.68,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,-4.064141553773858,-3.5307200444815243,4.992435703479564,-6.6200215285252995,-18.506341005166753,-16.546416546416552,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,0.3471,0.3444,139348.81,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-0.7492795389048966,-4.782969311584196,-4.253544620517107,4.205748865355512,-7.319698600645856,-19.116956317519968,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,0.3442,0.3779,147669.11,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,9.727061556329858,8.904899135446698,4.4788498755875015,5.059772032249095,14.341906202723145,1.695371367061364,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,0.3777,0.3591,69474.82,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,-4.974861074358306,4.268292682926827,3.4870317002881848,-0.7188277578103529,-0.16680567139283983,8.653555219364586,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,0.3052,0.3601,124961.95,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,20.354278074866293,15.639049454078343,-1.017042330951082,-3.5360300026788223,-11.783439490445867,-5.757655064119346,0 days 04:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,0.3601,0.3866,243954.21,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,7.359066925853937,29.211229946524053,24.149004495825302,6.267179769103899,3.562818108759705,-5.2915237628613445,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,0.3922,0.4095,391177.38,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,5.923435075012927,13.718411552346572,36.864973262032066,31.502890173410393,12.56184716877404,9.697294401285816,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,0.411,0.395,357220.04,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,-3.5409035409035305,2.1727884117951417,9.691752291030282,32.018716577540104,26.846499678869623,8.5761407366685,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,0.395,0.4011,110461.25,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,1.544303797468353,-2.051282051282042,3.7506466632177995,11.385726187170242,34.05748663101604,28.80539499036609,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.4027,0.4131,67632.94,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,2.9917726252804813,4.5822784810126596,0.8791208791208908,6.8546301086394275,14.718133851707874,38.06818181818182,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.4142,0.4351,93102.82,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.0712388312001835,5.325587024933421,8.476689104961348,10.151898734177207,6.251526251526254,12.54526642524573,0 days 05:00:00,1.0
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.435,0.44,130871.05,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,1.1261778901402013,6.2545278918135665,6.511740498668598,9.698329593617549,11.392405063291134,7.448107448107455,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.44,0.4537,223876.01,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,3.1136363636363615,4.274879338083201,9.562907510263214,9.82812878237714,13.113936674146093,14.860759493670878,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.4537,0.4982,304649.95,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,9.80824333259863,13.227272727272721,14.502413238336013,20.309104081139807,20.600338900992483,24.208426826227864,,
9083,2017-12-23 02:00:00,13862.56,14045.92,93498191.92,0.4981,0.5281,331814.98,1.3226994148267028,2.250603490197105,2.7877851177134,-5.304616679049182,0.7052851576083313,-1.2091155964025442,6.0016057808109275,16.3985012122548,20.022727272727277,21.374396690416003,27.52958222651533,27.83829581215202,,
9084,2017-12-23 03:00:00,14045.92,14528.09,89247157.83,0.5287,0.5879,764151.42,3.432811805848247,4.800917002343007,5.760674278359671,6.316296340204193,-2.053902380814331,4.162308075611852,11.3236129520924,18.00481734243276,29.579016971567114,33.61363636363636,35.11836359457596,41.97053851726635,,
9266,2017-12-30 17:00:00,12112.68,12788.79,131058747.43,0.4323,0.4583,24362.73,5.5979647967975845,2.0737538680354533,1.5980768421061127,1.2744845717996374,0.020412664298489324,-4.575938325899143,5.940822931114194,0.9471365638766456,-0.434499239626331,-4.481033764068366,-5.290349245711926,-10.418295543393288,0 days 04:00:00,1.0
9267,2017-12-30 18:00:00,12788.79,12691.52,96472950.81,0.4578,0.45,68959.63,-0.7605879836950988,4.794799365526562,1.2973931616086647,0.8253340779797409,0.5042030115973826,-0.7403305756684159,-1.811040802967483,4.022191400832184,-0.8810572687224677,-2.237671084075598,-6.210921217173821,-7.0055796652200835,,
9268,2017-12-30 19:00:00,12689.61,13145.39,106859883.18,0.4528,0.4619,24729.95,3.576167393661271,2.7883795104931623,8.542436810689273,4.919957506482977,4.431016799826498,4.098401548957257,2.644444444444437,0.7855116735762583,6.77300046232085,1.7400881057268642,0.3475993917010624,-3.730721133805758,,
9269,2017-12-30 20:00:00,13145.39,12899.67,68758787.29,0.4619,0.4744,65325.79,-1.8692484589654574,1.6400714807997752,0.867009310497703,6.513508983281907,2.9587428176458297,2.4789416276137834,2.7062134661182102,5.422222222222217,3.5129827623827192,9.662505779010635,4.493392070484576,3.0632196393656317,,
9270,2017-12-30 21:00:00,12897.81,12883.92,43549275.46,0.4742,0.4885,48286.78,-0.12209614664561186,-1.9890623252714401,1.5159728700738733,0.7438545788929147,6.383460093156292,2.833034160030719,2.9721753794266443,5.758822255899548,8.555555555555552,6.589570150556405,12.92186777623671,7.5991189427312715,,
9271,2017-12-30 22:00:00,12883.92,12848.48,42346351.98,0.4885,0.4738,47756.23,-0.27507156207117484,-0.39683185693897993,-2.2586625425339215,1.2367312977484108,0.46673688441204125,6.090829447692682,-3.009211873080858,-0.12647554806070604,2.5763152197445383,5.288888888888886,3.382064150120012,9.523809523809527,,
9289,2017-12-31 16:00:00,13334.62,14007.67,205811585.21,0.5991,0.568,160842.95,5.045103416520998,4.743086255062299,6.731203687829781,7.080080327241012,7.0992381003352705,8.42319790950691,-5.191120013353366,-3.9567128846804343,-1.1830201809325032,-4.118838622552344,-2.2711631108052477,3.820142569914078,0 days 00:00:00,0.0
9290,2017-12-31 17:00:00,14007.67,13943.12,77138695.79,0.568,0.5767,66351.56,-0.4608189656095501,4.5610356575335045,4.260410248434202,6.239366059012902,6.586635008703146,6.605704499145595,1.5316901408450778,-3.7389417459522583,-2.4856273249915533,0.33054975643702383,-2.65023632680622,-0.7742601514108842,,
9291,2017-12-31 18:00:00,13943.12,13839.03,43470083.04,0.5767,0.5547,59028.08,-0.7465330571636775,-1.2039118568612726,3.780452961437316,3.482071820395174,5.446254071661243,5.790930543844783,-3.814808392578467,-2.3415492957746444,-7.411116675012519,-6.205613797768019,-3.4968684759916506,-6.36394328156652,,
9292,2017-12-31 19:00:00,13839.03,13927.77,35739807.64,0.5597,0.5688,53330.96,0.6412299127901289,-0.11009013764494864,-0.5704017870209652,4.4459242694551415,4.1456298192825125,6.122406994685414,2.5419145484045433,-1.3698630136986334,0.14084507042253924,-5.057586379569353,-3.8214406493067408,-1.0438413361169112,,
9293,2017-12-31 20:00:00,13927.77,14126.4,69109258.03,0.5689,0.5817,58157.7,1.4261435965700122,2.076518368700689,1.314483415476585,0.8476070609887266,5.93547313030234,5.63089605005772,2.267932489451481,4.867495943753385,0.8670019074041971,2.411971830985924,-2.9043565348021985,-1.6401758539059927,,
9294,2017-12-31 21:00:00,14126.4,14001.81,40320878.69,0.5817,0.5715,60022.4,-0.881965681277609,0.5315998182049175,1.1762385080457145,0.4209244415883869,-0.04183422367888865,5.001158612994011,-1.753481175863845,0.4746835443038037,3.028664142779888,-0.9016819837003611,0.6161971830986019,-4.606910365548315,,
9339,2018-01-02 18:00:00,13897.71,14616.61,273197519.43,0.6785,0.6412,219711.33,5.1609904692836395,6.681862504671149,6.274638967777209,5.6311879399309195,4.58244610823002,7.2747222099901725,-5.497420781134856,-2.449414270500533,-3.7815126050420167,-4.753416518122404,-2.2262885025922623,-5.455617811854915,0 days 03:00:00,1.0
9340,2018-01-02 19:00:00,14616.61,14843.99,266704475.19,0.6412,0.6285,365198.45,1.555627467654943,6.7969037222818125,8.341434860799692,7.927876442711075,7.274415713934699,6.209359366235074,-1.9806612601372497,-7.369196757553434,-4.381560931081705,-5.6872749099639925,-6.639928698752239,-4.162854528819778,,
9341,2018-01-02 20:00:00,14846.33,14859.02,148539012.05,0.6284,0.6442,124924.38,0.10125309973936021,1.658455688425701,6.905038897726283,8.451133921898354,8.037156763092186,7.383034385072346,2.4980111376292835,0.4678727386150971,-5.05526897568165,-1.9930016735128557,-3.3313325330132053,-4.3077837195484285,,
9342,2018-01-02 21:00:00,14859.02,14812.22,83829473.6,0.6442,0.693,142734.29,-0.31496020598936597,-0.2140260132215155,1.338272006983827,6.568330567000993,8.109556007100139,7.696882711606097,7.575287177895057,10.262529832935561,8.07860262008733,2.1370670596904873,5.4313099041533475,3.9915966386554556,,
9343,2018-01-02 22:00:00,14812.22,14845.68,76897199.73,0.6868,0.6717,107904.28,0.225894565433142,-0.08977711854483097,0.0113850790791459,1.5671896561514587,6.809062634224674,8.353769618834077,-3.073593073593072,4.268860602297418,6.87350835322196,4.756706175920145,-1.0022107590272702,2.1907804655408443,,
9344,2018-01-02 23:00:00,14845.26,14754.13,76665930.13,0.6619,0.665,136431.17,-0.6166777136513861,-0.39217618965961987,-0.7059011967141927,-0.6053628438176029,0.9408474331599366,6.150394948799461,-0.9974691082328313,-4.040404040404028,3.2288109282831483,5.8074781225139365,3.711790393013107,-1.9896831245394189,,
9697,2018-01-17 16:00:00,9509.74,10355.23,211128275.19,0.4821,0.6023,112378.68,8.8861993619442,10.014671838463158,4.003049215299104,0.7167214250005222,2.812155294038217,4.275030234555696,24.90667772708418,20.09970089730808,4.150095106346171,-3.985333970986772,-2.2240259740259813,-4.260054045461778,0 days 04:00:00,1.0
9698,2018-01-17 17:00:00,10352.48,10102.45,167955611.5,0.6023,0.5667,76145.45,-2.441085325965709,6.228194327318014,7.329119827805106,1.464246042347543,-1.7418596824989265,0.3024228578463734,-5.910675742985218,17.5238490253007,13.000997008973089,-2.0058793014006664,-9.660449545671925,-8.003246753246755,,
9699,2018-01-17 18:00:00,10102.45,9815.92,92106665.2,0.5667,0.5397,76602.7,-2.8362426936040332,-5.2080929153673985,3.2153049271619625,4.285005508579466,-1.4135262226489584,-4.528699008125249,-4.764425622022238,-10.393491615474016,11.924512650352538,7.617148554336992,-6.67473629604013,-13.964610234337641,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.5396,0.585,41073.83,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,8.393551973318512,3.229221810481733,-2.8723227627428165,21.31895479054333,16.65004985044866,1.158568217188298,,
9701,2018-01-17 20:00:00,10522.62,10951.73,195007836.43,0.5852,0.6566,68513.61,4.106668238318132,11.57110082396759,8.40667362867422,5.760374226357117,15.15845192604946,16.351928640257352,12.239316239316238,21.660181582360575,15.863772719251806,9.015440810227465,36.16756532559103,30.927218344965112,,
9702,2018-01-17 21:00:00,10951.73,11391.71,220706282.32,0.6566,0.7437,168815.59,4.017447471769296,8.289098949401694,16.05341119324525,12.761854797598584,10.009241706847648,19.784882241481196,13.265306122448992,27.128205128205142,37.79877709838801,31.233456855479098,23.476672754441324,54.230609705516386,,
9841,2018-01-23 16:00:00,10784.69,11364.83,166367895.89,0.7988,0.8555,94818.83,5.379292311600977,8.634388436119337,9.992586398460752,11.0111198371487,11.631564161851983,9.96374480288958,8.03131708549059,13.056693537729613,15.187828194425744,14.478790311789119,17.643014301430153,12.4622058630209,0 days 00:00:00,1.0
9842,2018-01-23 17:00:00,11367.14,11200.88,87675329.24,0.8555,0.8447,130435.97,-1.442608468406485,3.8590817167669975,7.067219548938285,8.405824032457238,9.409664021505122,10.021157763838486,-1.2624196376388115,6.667508523803504,11.629443636844188,13.733674431129659,13.033587581961736,16.157865786578665,,
9843,2018-01-23 18:00:00,11200.88,11242.58,63198632.76,0.8447,0.8569,115786.39,0.37229217704323886,-1.0756870098364868,4.2457409531474655,7.465822431496692,8.809410434789335,9.816987641586476,1.444299751391025,0.16364699006428482,8.208107084227798,13.241707413770312,15.376329608186342,14.666131406396365,,
9844,2018-01-23 19:00:00,11246.93,11037.4,75574851.0,0.8568,0.8147,91968.46,-1.82502592821221,-1.459528179928716,-2.8810813712127703,2.34322915169559,5.504543308155384,6.823610482019587,-4.924728673124053,-3.5515567657156417,-4.7691408533021695,2.8791514080060523,7.664860578829118,9.694358421973872,,
9845,2018-01-23 20:00:00,11037.4,11161.48,65947189.45,0.8147,0.8465,63959.11,1.1241777954953154,-0.7213646689638887,-0.35175807615115634,-1.789292052762781,3.49374900901184,6.6906019572644055,3.9032772799803674,-1.2136772085424163,0.21309340594294113,-1.0520163646990073,6.8948099507513545,11.867318620325094,,
9846,2018-01-23 21:00:00,11162.55,11016.54,57549048.28,0.8465,0.8359,108153.03,-1.2985733074825085,-0.18899378476814072,-2.0105705274056227,-1.645763547149852,-3.0646300912552062,2.1498068094678695,-1.2522150029533436,2.60218485332024,-2.4506943634029668,-1.0417899846099243,-2.291057860900066,5.556257103169583,,
10081,2018-02-02 13:00:00,8293.84,8844.49,316678385.96,0.3768,0.4725,100269.72,6.620753006529003,8.666549536742963,7.372399149712108,4.924188051121014,5.18410956427839,3.259065022520993,25.364818254178818,23.36814621409921,19.167717528373256,23.885684320922902,23.239436619718298,16.955445544554443,0 days 03:00:00,1.0
10082,2018-02-02 14:00:00,8844.66,8683.41,203860090.4,0.4724,0.4543,82045.54,-1.8212469006126972,4.678925846987675,6.68746337130227,5.416882658084482,3.0132595282469357,3.2684472289019064,-3.8518518518518507,20.535951180684524,18.616187989556128,14.577553593947027,19.113791295228097,18.492436098069888,,
10083,2018-02-02 15:00:00,8683.41,9028.23,112968579.07,0.4543,0.4895,137680.29,3.971020601353612,2.077451611116071,8.835747557647226,10.924044520838272,9.60300878574178,7.103937286239484,7.748184019370462,3.5978835978836012,29.875298487662505,27.806788511749343,23.455233291298857,28.342947037231248,,
10084,2018-02-02 16:00:00,9028.23,9136.38,116272654.17,0.4896,0.5248,93072.97,1.1979092247317542,5.216499048184979,3.3002468203367226,10.139501017446047,12.252813882598952,10.915953338569736,7.211440245148121,15.5183799251596,11.068783068783084,39.241178031308046,37.02349869451698,32.35813366960908,,
10085,2018-02-02 17:00:00,9136.38,8726.8,96941662.68,0.5259,0.4773,62048.19,-4.482957144952377,-3.3387496774007785,0.4996884864356217,-1.3306589752490026,5.201994387169554,7.22056834223889,-9.051067073170739,-2.4923391215526025,5.062733876293203,1.0158730158730216,26.638365614221275,24.621409921671017,,
10086,2018-02-02 18:00:00,8726.91,8600.78,73072082.14,0.4773,0.4572,27945.83,-1.4440573864417499,-5.862278057611424,-4.7345936025112225,-0.9515846885037007,-2.7555008824703195,3.6828172165375967,-4.211187932118166,-12.881097560975618,-6.598569969356485,0.6383447061413193,-3.2380952380952346,21.30538604404351,,
10160,2018-02-05 20:00:00,6671.66,7203.61,285277449.99,0.3059,0.3495,54737.98,8.041131043709223,3.5976385822864887,1.7283744891416934,-1.5551950758533442,-2.5987687623127247,-2.460949770898101,14.253023864007835,6.0054595086442175,4.672057502246182,-3.8778877887788785,-2.5376464026770766,3.097345132743349,0 days 04:00:00,1.0
10161,2018-02-05 21:00:00,7203.61,7143.91,142790120.69,0.3504,0.3565,30866.38,-0.8287511400533875,7.14573893845791,2.7390719714674017,0.8852994258051522,-2.371057518985543,-3.405982576621094,2.0028612303290436,16.54135338345864,8.128601759175005,6.768493560946394,-1.9526952695269515,-0.5856107083100923,,
10162,2018-02-05 22:00:00,7143.91,6838.67,97472739.9,0.3589,0.3389,59332.42,-4.2727301995685805,-5.066071039381638,2.5676905932835066,-1.6506913834139851,-3.4252572296864123,-6.542478827891286,-4.936886395511923,-3.032904148783977,10.787839163125195,2.790415529269028,1.4974543276430083,-6.793179317931794,,
