Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,XRP_open,XRP_close,XRP_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_XRP_change_1hr,perc_XRP_change_2hr,perc_XRP_change_3hr,perc_XRP_change_4hr,perc_XRP_change_5hr,perc_XRP_change_6hr,lag_time,met_threshold
2177,2017-03-10 17:00:00,1245.28,1253.08,3158794.2,0.0061,0.00612,1246.05,0.6263651548246142,1.0703252917785777,-0.0023940436194725694,-1.2483056457460002,4.427684486853608,4.664934891374248,0.327868852459003,-1.923076923076928,-1.1308562197092185,-2.702702702702703,-4.82115085536548,-4.613466334164593,,
2178,2017-03-10 18:00:00,1253.08,1249.12,5354489.4,0.00612,0.00617,3616.1,-0.31602132345899997,0.3083643839136514,0.7509215121671825,-0.3184078013901421,-1.5603820571825002,4.097670736280666,0.8169934640522968,1.147540983606553,-1.1217948717948678,-0.32310177705977466,-1.9077901430842519,-4.043545878693621,,
4505,2017-06-15 14:00:00,2152.75,2273.54,48406660.68,0.2173,0.232,1503947.69,5.6109627220996385,-1.8261271336842502,-1.62264608141789,-3.2709047744658446,-5.560747857656149,-7.97806245320058,6.764841233318003,-2.806870548806026,-1.653242899533695,-5.073649754500816,-7.199999999999996,-10.769230769230768,0 days 04:00:00,1.0
4506,2017-06-15 15:00:00,2273.54,2256.02,33791190.61,0.232,0.2339,512845.92,-0.7706044318551678,4.79711996283823,-2.582659348915937,-2.380746330656327,-4.016303469167217,-6.288500920075927,0.8189655172413728,7.639208467556376,-2.0108923334729782,-0.8478168715557448,-4.296235679214407,-6.440000000000001,,
4507,2017-06-15 16:00:00,2256.02,2345.56,35195217.71,0.2339,0.2409,516859.78,3.9689364455988847,3.167747213596417,8.9564510509813,1.2837729885181564,1.4936998061478806,-0.2067715557219615,2.992731936725099,3.83620689655172,10.860561435803042,0.9216589861751183,2.119542178889362,-1.4320785597381356,,
4508,2017-06-15 17:00:00,2345.56,2261.39,22866449.1,0.2409,0.2327,290344.55,-3.5884820682480973,0.2380298047003081,-0.5344088953790165,5.046568342817321,-2.350777043219928,-2.14838341179729,-3.4039020340390254,-0.513039760581448,0.30172413793102515,7.0869765301426595,-2.5136154168412257,-1.3565069944891939,,
4509,2017-06-15 18:00:00,2261.39,2297.27,18137238.72,0.2327,0.237,309527.38,1.5866347688810913,-2.0587834035368937,1.8284412372230743,1.043746756159998,6.713273719660898,-0.8014405202454389,1.8478727975934675,-1.6189290161892962,1.3253527148353963,2.155172413793093,9.065807639208465,-0.7121910347716829,,
4510,2017-06-15 19:00:00,2297.27,2362.84,18644821.28,0.237,0.2431,305553.91,2.854257444706115,4.486178854598291,0.7367110626033954,4.734887102064706,3.927795420357688,9.759145279293934,2.573839662447267,4.469273743016769,0.9132420091324231,3.933304831124418,4.784482758620689,11.872986654394854,,
5342,2017-07-20 11:00:00,2354.8,2472.97,49570163.81,0.172,0.18,879636.25,5.0182605741464075,5.497182299465455,5.382094627706483,5.783289202958367,5.560227258175351,4.6250502400947555,4.651162790697679,7.526881720430108,7.398568019093076,7.015457788347209,6.824925816023727,6.4458900059136575,0 days 02:00:00,1.0
5343,2017-07-20 12:00:00,2472.97,2525.71,67681801.29,0.18,0.1806,1113726.36,2.1326583015564378,7.257941226431113,7.747076715683134,7.629534617138326,8.039285301804714,7.811466207938669,0.3333333333333429,5.000000000000015,7.885304659498218,7.756563245823396,7.372175980975043,7.18100890207715,,
5344,2017-07-20 13:00:00,2525.71,2604.77,51283948.35,0.1806,0.1837,1337320.46,3.1302089313499946,5.32962389353693,10.615338882282987,11.119785334305977,10.998563922494425,11.421140659688508,1.7165005537098512,2.0555555555555607,6.802325581395359,9.737156511350067,9.60620525059666,9.215219976218796,,
5345,2017-07-20 14:00:00,2604.77,2581.87,57954411.12,0.1837,0.1811,937853.0,-0.8791563170644661,2.223533184728249,4.403611851336656,9.64285714285713,10.142868722030952,10.022713035918974,-1.4153511159499135,0.27685492801771894,0.6111111111111209,5.290697674418619,8.18399044205497,8.05489260143199,,
5346,2017-07-20 15:00:00,2581.87,2627.25,54757561.72,0.1811,0.183,1086326.17,1.7576407797449178,0.8630320527340233,4.020255690479111,6.238652308762347,11.56998471207745,12.078784698670278,1.0491441192711126,-0.38105606967882755,1.3289036544850417,1.6666666666666683,6.395348837209308,9.318996415770611,,
5347,2017-07-20 16:00:00,2627.25,2594.96,46442904.55,0.183,0.1818,845661.99,-1.2290417737177644,0.5069968666121898,-0.37661674543241613,2.741803294915093,4.932934892052885,10.198742993035495,-0.6557377049180364,0.38652678078408526,-1.0342950462711011,0.6644518272425132,0.9999999999999978,5.697674418604653,,
6714,2017-09-15 12:00:00,3018.12,3360.86,155912672.49,0.1534,0.1713,3206468.31,11.356075967821036,10.808663283910805,9.886610342392304,6.705146888404184,7.347252964868748,7.185319368788994,11.668839634941328,8.075709779179814,4.32399512789281,1.6014234875444886,0.5281690140845141,1.3010053222945046,0 days 03:00:00,1.0
6715,2017-09-15 13:00:00,3360.86,3401.17,92387482.11,0.1713,0.1703,1257522.76,1.199395392845877,12.691675612633036,12.137697286212132,11.204585284193458,7.9849635041131295,8.634770971275993,-0.5837711617046123,11.016949152542372,7.4447949526813915,3.714981729598047,1.0083036773428276,-0.05868544600938321,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,0.1703,0.1855,2749712.65,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,8.925425719318843,8.289550496205482,20.92568448500651,17.03470031545741,12.97198538367843,10.023724792408066,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,0.1703,0.1855,2749712.65,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,8.925425719318843,8.289550496205482,20.92568448500651,17.03470031545741,12.97198538367843,10.023724792408066,0 days 01:00:00,1.0
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,0.1703,0.1855,2749712.65,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,8.925425719318843,8.289550496205482,20.92568448500651,17.03470031545741,12.97198538367843,10.023724792408066,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,0.1703,0.1855,2749712.65,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,8.925425719318843,8.289550496205482,20.92568448500651,17.03470031545741,12.97198538367843,10.023724792408066,0 days 01:00:00,1.0
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,0.1855,0.1897,1900561.58,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,2.2641509433962312,11.391661773341163,10.741389375364855,23.663624511082137,19.68454258675079,15.529841656516439,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,0.1855,0.1897,1900561.58,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,2.2641509433962312,11.391661773341163,10.741389375364855,23.663624511082137,19.68454258675079,15.529841656516439,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,0.1855,0.1897,1900561.58,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,2.2641509433962312,11.391661773341163,10.741389375364855,23.663624511082137,19.68454258675079,15.529841656516439,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,0.1855,0.1897,1900561.58,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,2.2641509433962312,11.391661773341163,10.741389375364855,23.663624511082137,19.68454258675079,15.529841656516439,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,0.1897,0.1799,1890931.84,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-5.166051660516606,-3.0188679245282986,5.637110980622429,5.0204319906596595,17.275097783572356,13.501577287066247,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,0.1897,0.1799,1890931.84,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-5.166051660516606,-3.0188679245282986,5.637110980622429,5.0204319906596595,17.275097783572356,13.501577287066247,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,0.1897,0.1799,1890931.84,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-5.166051660516606,-3.0188679245282986,5.637110980622429,5.0204319906596595,17.275097783572356,13.501577287066247,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,0.1897,0.1799,1890931.84,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-5.166051660516606,-3.0188679245282986,5.637110980622429,5.0204319906596595,17.275097783572356,13.501577287066247,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,0.1799,0.1817,747039.14,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.0005558643690917,-4.217185028993151,-2.0485175202156323,6.694069289489132,6.071220081727958,18.448500651890477,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,0.1799,0.1817,747039.14,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.0005558643690917,-4.217185028993151,-2.0485175202156323,6.694069289489132,6.071220081727958,18.448500651890477,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,0.1799,0.1817,747039.14,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.0005558643690917,-4.217185028993151,-2.0485175202156323,6.694069289489132,6.071220081727958,18.448500651890477,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,0.1799,0.1817,747039.14,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.0005558643690917,-4.217185028993151,-2.0485175202156323,6.694069289489132,6.071220081727958,18.448500651890477,,
6720,2017-09-15 18:00:00,3597.26,3596.95,47266624.7,0.1817,0.1832,772224.46,-0.0086176701155991,0.1146728345065002,-3.553837119820672,-1.6931318155729937,5.756254465375143,7.024690109079214,0.8255365987892137,1.834352418010004,-3.426462836056935,-1.2398921832884078,7.574867880211389,6.946876824284877,,
6721,2017-09-15 19:00:00,3596.95,3686.44,57392599.15,0.1832,0.1868,744024.71,2.487941172382164,2.479109099703659,2.6054669995518887,-1.154313324341927,0.7526852332668278,8.38740786258846,1.9650655021834016,2.8068244358833203,3.8354641467481874,-1.528729573010023,0.7008086253369249,9.688784497944795,,
8104,2017-11-12 07:00:00,5616.67,6138.88,171567794.75,0.1879,0.195,3093087.42,9.296918119180306,5.205359254448047,2.2190918158188833,1.1602595052789229,-0.7435887900634901,-0.9036523827818477,3.8338658146964923,-2.597402597402589,-4.692082111436949,-4.176904176904167,-4.552129221732748,-4.924427108727449,0 days 00:00:00,0.0
8105,2017-11-12 08:00:00,6138.0,6175.41,139675410.64,0.1953,0.1921,2828097.56,0.5950596851542911,9.947300016023645,5.831393933993007,2.827356421745671,1.7622234269922994,-0.15295390202219344,-1.487179487179494,2.2896698615548448,-4.045954045954044,-6.109481915933534,-5.601965601965599,-5.971610376896728,,
8106,2017-11-12 09:00:00,6175.39,6219.36,78581727.39,0.1917,0.1948,2466584.45,0.7116936365358708,1.3109883236029953,10.729787953780688,6.5845892300784445,3.559172174017294,2.4864586955196186,1.405517959396152,-0.10256410256410549,3.7273695420660307,-2.6973026973026917,-4.789833822091888,-4.275184275184269,,
8107,2017-11-12 10:00:00,6219.88,6377.67,53126071.5,0.1948,0.1946,1691582.32,2.545438758971991,3.2752481211773827,3.889797487489574,13.548346894083721,9.297634675431947,6.1952074810052675,-0.10266940451745674,1.3014055179593973,-0.20512820512821098,3.62087326943557,-2.7972027972027944,-4.887585532746827,,
8108,2017-11-12 11:00:00,6377.73,6380.07,67646118.37,0.1948,0.191,2425843.47,0.03763129795049973,2.584027938566027,3.3141119375069814,3.928892566722262,13.591076610821299,9.338764793989506,-1.8499486125385365,-1.950718685831621,-0.5726184279021291,-2.051282051282053,1.7039403620873317,-4.595404595404589,,
8109,2017-11-12 12:00:00,6380.07,6194.6,50235039.08,0.1909,0.1935,1643810.98,-2.907021396316958,-2.8704840482495912,-0.3981117028118538,0.31074859806880045,0.9076574228523812,10.288959709437936,1.3089005235602107,-0.5652620760534377,-0.6673511293634474,0.7287870900572684,-0.7692307692307698,3.035143769968057,,
8526,2017-11-29 21:00:00,9509.08,10194.6,132095964.1,0.2275,0.2429,3077092.82,7.199301783921047,6.6452147424095305,-1.7405946300742456,-3.808647654093833,-6.029640308459779,-6.16405320923246,6.769230769230767,4.924406047516196,-5.1171875,-5.339049103663285,-6.648731744811677,-7.0772762050497375,0 days 04:00:00,1.0
8527,2017-11-29 22:00:00,10194.32,9998.52,105436603.83,0.2419,0.236,2715662.11,-1.9233711965158016,5.137461290543059,4.594031399591603,-3.6304877308270984,-5.65876441865402,-7.837039140029159,-2.8406751749691304,3.736263736263727,1.9438444924405944,-7.812500000000007,-8.02805923616524,-9.30053804765565,,
8528,2017-11-29 23:00:00,10000.65,9837.86,81234878.67,0.2356,0.2353,2403532.21,-1.606837811996174,-3.4993035528613166,3.4480728079537735,2.9133749539718137,-5.178989493204461,-7.174675064279475,-0.2966101694915163,-3.1288596130094675,3.428571428571429,1.6414686825053986,-8.085937499999998,-8.300857365549488,,
8529,2017-11-30 00:00:00,9848.05,10018.15,64907773.93,0.2356,0.2375,1257903.44,1.8326140034519605,0.19632905670038367,-1.7308182763423843,5.3438766765335135,4.799379874803324,-3.441286376442271,0.9349766255843517,0.6355932203389836,-2.2231370934541026,4.395604395604387,2.5917926565874634,-7.226562500000007,,
8530,2017-11-30 01:00:00,10019.22,10497.24,101382636.69,0.237,0.2455,1689658.63,4.782220270209571,6.70247391200931,4.987938214855792,2.968630451415449,10.381652900383271,9.811117062230098,3.3684210526315823,4.334891627709301,4.025423728813563,1.0703993412927093,7.912087912087906,6.047516198704097,,
8531,2017-11-30 02:00:00,10498.98,10469.0,61612146.38,0.2455,0.2448,1845698.57,-0.2690230955946495,4.500331897605849,6.415419613615151,4.705496413469189,2.6916210542836367,10.08470076078212,-0.28513238289205955,3.0736842105263165,4.037399065023366,3.7288135593220346,0.7822149032523611,7.604395604395596,,
8735,2017-12-08 14:00:00,15114.61,15870.89,209043227.27,0.2331,0.2272,2383219.36,5.00363555526738,5.944579473003661,6.429111256108261,5.719736508167007,3.2080491260972948,1.4247881829812672,-2.447402318591663,-0.350877192982454,-0.4382120946538007,-1.8574514038876881,0.3977021652673495,1.0226767452201087,0 days 03:00:00,1.0
8736,2017-12-08 15:00:00,15870.55,15482.34,162427444.28,0.2272,0.2305,2092462.96,-2.448192886473281,2.4329440190649945,3.350851814741554,3.823521325199485,3.131513439375766,0.6813170091243314,1.4524647887323932,-1.0304851867754339,1.0964912280701764,1.0078878177037793,-0.4319654427645792,1.8559434379142772,,
8737,2017-12-08 16:00:00,15482.34,15246.44,168237318.38,0.2307,0.2328,1956179.11,-1.523671486351544,-3.934561955882745,0.8722024584160617,1.7761243547388994,2.2415919346413062,1.5601279756571873,0.9978308026030354,2.4647887323943634,-0.04293688278230527,2.1052631578947363,2.0157756354075467,0.5615550755939506,,
8738,2017-12-08 17:00:00,15246.45,15013.31,116348227.39,0.2329,0.2377,3350060.24,-1.5290782635159488,-3.029451620362301,-5.403477687766722,-0.6702124633053785,0.2198877597816255,0.6782379760960304,2.1048109965635686,3.123644251626891,4.621478873239428,2.0609703735508798,4.254385964912275,4.163014899211222,,
8739,2017-12-08 18:00:00,15003.68,15219.75,112615734.01,0.2378,0.2326,3007760.4,1.3750465420350377,-0.17505725926839646,-1.6960614480756795,-4.102731478826955,0.6956183454286906,1.5979578608538987,-2.1455616323096316,-0.08591065292096466,0.911062906724508,2.3767605633802766,-0.12881064834692774,2.0175438596491198,,
8740,2017-12-08 19:00:00,15210.29,15275.1,120846473.94,0.2326,0.2333,2799848.05,0.36367220223722707,1.7437194063134704,0.18797830837887305,-1.3385573498579657,-3.7539797705106586,1.0618203182219044,0.30094582975064754,-1.8510727808161493,0.21477663230240568,1.2147505422993479,2.684859154929575,0.17174753112924496,,
8763,2017-12-09 18:00:00,13439.54,14322.63,228100012.73,0.2308,0.2332,2596097.02,6.544118795707175,0.13171334310695507,-2.7705970364054604,-4.93175526015175,-5.940055676939778,-3.7471245365488794,1.039861351819751,-2.05795884082319,-3.5965274906986413,-3.5167563094745584,-4.504504504504508,-3.3968516984258548,0 days 00:00:00,0.0
8764,2017-12-09 19:00:00,14322.63,14261.02,123662403.32,0.2332,0.2362,1600126.73,-0.43015842760721157,6.0858102895876005,-0.2990116605459143,-3.1888375073655384,-5.340699326878457,-6.344662454448073,1.2864493996569482,2.339688041594449,-0.797984040319199,-2.356345597354283,-2.2755482002482434,-3.2760032760032787,,
8765,2017-12-09 20:00:00,14260.37,14533.76,107484192.18,0.2362,0.2375,1075300.96,1.9124859231667846,1.4741007761842695,8.114686477853384,1.6077557067043022,-1.3373376526397824,-3.5303535265368855,0.5503810330228601,1.8439108061749563,2.902946273830149,-0.2519949601008052,-1.8189334435717301,-1.737691352916843,,
8766,2017-12-09 21:00:00,14531.16,14576.86,68221403.48,0.2376,0.2401,716303.93,0.29655092694526647,2.2147083448448996,1.7750231626454178,8.435301582767426,1.909074448100816,-1.044752612899807,1.0947368421052712,1.6511430990685922,2.9588336192109854,4.029462738301561,0.839983200335994,-0.7441091360066127,,
8767,2017-12-09 22:00:00,14585.06,14853.2,114312969.39,0.2401,0.2357,974304.02,1.895744350978195,2.1979171253688,4.152437904161134,3.704417414958018,10.49095768698891,3.84100997008485,-1.8325697625989235,-0.7578947368421036,-0.211685012701101,1.07204116638079,2.1230502599653325,-1.0079798404031974,,
8768,2017-12-09 23:00:00,14848.07,14843.42,108222308.05,0.2359,0.2353,879249.93,-0.06584439716694486,1.8286517123715225,2.130625522920427,4.083859359288463,3.6361338664756464,10.41820558197593,-0.16970725498514372,-1.9991670137442727,-0.9263157894736758,-0.38103302286197466,0.9005145797598708,1.9497400346620466,,
8782,2017-12-10 13:00:00,13952.22,14864.81,141625352.28,0.2286,0.235,2007378.44,6.56297224524206,7.37187983730406,7.260158817778066,8.104013899161266,9.961378022682,8.67026541763105,2.7996500437445273,2.9347349978098918,3.8444542642509876,3.6155202821869423,4.305370616955165,3.2059727711901504,0 days 00:00:00,1.0
8783,2017-12-10 14:00:00,14868.97,15216.22,213100525.66,0.2351,0.2322,3458751.94,2.3640396345462866,9.082163144870142,9.910193633015343,9.795831484307632,10.659635634272865,12.560908581831473,-1.1914893617021265,1.5748031496062957,1.7082785808147118,2.607158638974807,2.3809523809523756,3.0625832223701686,,
8784,2017-12-10 15:00:00,15216.28,15446.69,171528280.19,0.2322,0.2313,1406277.7,1.5146337263788323,3.91447990253492,10.734358377325925,11.574930494509273,11.458836178127024,12.335723797077492,-0.3875968992247994,-1.574468085106375,1.1811023622047279,1.314060446780553,2.20945647370747,1.9841269841269857,,
8785,2017-12-10 16:00:00,15437.56,15206.25,117708463.44,0.2314,0.2317,1168063.25,-1.556579435464818,-0.06552218619341299,2.2969684779018404,9.010690126830557,9.838178071297577,9.723890855169879,0.17293558149588573,-0.2153316106804481,-1.404255319148935,1.356080489938754,1.489268506351286,2.38621299160406,,
8786,2017-12-10 17:00:00,15205.98,15418.34,64495657.98,0.2317,0.2331,629632.83,1.3947554459515012,-0.18353446596002357,1.3283193854978492,3.7237610167906663,10.531122664043842,11.370152041680907,0.6042296072507607,0.7782101167315157,0.38759689922481133,-0.8085106382978661,1.9685039370078756,2.1024967148488822,,
8787,2017-12-10 18:00:00,15414.98,15249.44,80479729.26,0.2331,0.2306,814186.67,-1.095448666977117,0.28402794903411765,-1.276972607076338,0.21831966151909715,2.5875204593937027,9.320310954225732,-1.0725010725010733,-0.47475183426844625,-0.302637267617815,-0.6890611541774291,-1.8723404255319094,0.8748906386701669,,
9011,2017-12-20 02:00:00,16297.59,17214.5,277415585.66,0.6769,0.7259,10772689.46,5.627277970719258,1.784457833462423,-1.76446754966132,0.41819281669690495,1.4425711709694293,-2.1490878540839473,7.238883143743544,3.0376153300212883,-1.1574074074074159,0.41499515838981915,3.0083723570313605,-3.0841121495327117,0 days 00:00:00,1.0
9012,2017-12-20 03:00:00,17213.42,16804.95,133925780.78,0.726,0.7112,6298241.44,-2.37909901536495,3.114300440561078,-0.6370952006480337,-4.101588134925843,-1.970855419852408,-0.9708480409199925,-2.025072324011563,5.067218200620492,0.9510290986515315,-3.1590413943355116,-1.618481117720284,0.922378317014341,,
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,0.7112,0.7132,4628011.77,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,0.28121484814396663,-1.7495522799283707,5.362682818732457,1.2349183818310758,-2.8867102396514306,-1.3418176787937532,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,0.7131,0.6965,4188629.5,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-2.3415591699382974,-2.0669291338582743,-4.050144648023141,2.895553257497424,-1.1355571327182408,-5.160675381263622,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,0.6971,0.6916,7787562.83,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,-0.7035175879397007,-3.0286034772854675,-2.755905511811032,-4.725168756027,2.171664943123068,-1.831085876508165,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,0.6916,0.6975,5008414.5,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,0.8530942741469081,0.14357501794687738,-2.201346045989896,-1.9263217097862828,-3.9123846259815376,3.043285566553415,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,0.7718,0.9358,55967214.54,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,21.233320378287335,14.977269934881438,3.2322118036403746,-3.066086596229549,-4.6949791221101975,-3.126293995859214,0 days 04:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,0.9327,0.9047,31546640.61,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,-3.323359692241934,17.204301075268805,11.156161690625384,-0.19856591285162978,-6.287549202403158,-7.862307770648746,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,0.9064,0.9244,16420841.87,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,2.1775174090858904,-1.2182090190211547,19.756445135380226,13.576606462710414,1.9746276889134062,-4.246944271804437,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,0.9244,0.9855,21101268.11,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,6.609692773691048,8.931137393611152,5.310963881171199,27.671978235522737,21.083671212679704,8.714837286265865,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,0.9855,0.9599,19269458.67,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,-2.5976661593100014,3.840328861964515,6.101470100585833,2.5753366103868363,24.355486461976934,17.938321661137735,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.9579,1.01,18072030.4,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.219293676424631,2.48604769152714,9.26006057983557,11.63921742013928,7.929044667664035,30.845964503173985,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.9579,1.01,18072030.4,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.219293676424631,2.48604769152714,9.26006057983557,11.63921742013928,7.929044667664035,30.845964503173985,0 days 02:00:00,1.0
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.9579,1.01,18072030.4,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.219293676424631,2.48604769152714,9.26006057983557,11.63921742013928,7.929044667664035,30.845964503173985,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.9579,1.01,18072030.4,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.219293676424631,2.48604769152714,9.26006057983557,11.63921742013928,7.929044667664035,30.845964503173985,0 days 02:00:00,1.0
9078,2017-12-22 21:00:00,14217.83,13947.55,190516727.56,1.01,1.02,23363346.36,-1.9009933302058097,5.488961042398883,4.179333463798223,8.067095498505392,9.382940478953993,7.562717380407034,0.990099009900991,6.261068861339727,3.5007610350076073,10.341843357853744,12.744556206477295,8.997649070314177,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,1.02,1.12,32662807.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,9.803921568627459,10.8910891089109,16.67882071049069,13.647894469812282,21.159671138035492,23.79794406985743,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,1.02,1.12,32662807.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,9.803921568627459,10.8910891089109,16.67882071049069,13.647894469812282,21.159671138035492,23.79794406985743,0 days 00:00:00,1.0
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,1.02,1.12,32662807.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,9.803921568627459,10.8910891089109,16.67882071049069,13.647894469812282,21.159671138035492,23.79794406985743,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,1.02,1.12,32662807.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,9.803921568627459,10.8910891089109,16.67882071049069,13.647894469812282,21.159671138035492,23.79794406985743,0 days 00:00:00,1.0
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,1.12,1.0,41303574.54,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-10.714285714285724,-1.960784313725492,-0.990099009900991,4.1775184915095345,1.4713343480466723,8.178277801817394,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,1.12,1.0,41303574.54,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-10.714285714285724,-1.960784313725492,-0.990099009900991,4.1775184915095345,1.4713343480466723,8.178277801817394,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,1.12,1.0,41303574.54,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-10.714285714285724,-1.960784313725492,-0.990099009900991,4.1775184915095345,1.4713343480466723,8.178277801817394,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,1.12,1.0,41303574.54,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-10.714285714285724,-1.960784313725492,-0.990099009900991,4.1775184915095345,1.4713343480466723,8.178277801817394,,
