Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,ADA_open,ADA_close,ADA_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_ADA_change_1hr,perc_ADA_change_2hr,perc_ADA_change_3hr,perc_ADA_change_4hr,perc_ADA_change_5hr,perc_ADA_change_6hr,lag_time,met_threshold
8530,2017-11-30 01:00:00,10019.22,10497.24,101382636.69,0.09965,0.1116,116268.11,4.782220270209571,6.70247391200931,4.987938214855792,2.968630451415449,10.381652900383271,9.811117062230098,12.104470115519844,24.096519515178482,13.3570340274251,4.9858889934148625,23.90363050960365,16.310578426263692,,
8531,2017-11-30 02:00:00,10498.98,10469.0,61612146.38,0.1117,0.1084,72938.32,-0.2690230955946495,4.500331897605849,6.415419613615151,4.705496413469189,2.6916210542836367,10.08470076078212,-2.86738351254481,8.890005022601704,20.538196374958304,10.106653123412901,1.9755409219190883,20.350838236926837,,
8735,2017-12-08 14:00:00,15114.61,15870.89,209043227.27,0.1035,0.1059,96277.56,5.00363555526738,5.944579473003661,6.429111256108261,5.719736508167007,3.2080491260972948,1.4247881829812672,2.318840579710144,4.437869822485197,3.3170731707317076,3.5190615835777046,4.851485148514839,2.1215043394406883,0 days 03:00:00,1.0
8736,2017-12-08 15:00:00,15870.55,15482.34,162427444.28,0.1063,0.1077,89077.55,-2.448192886473281,2.4329440190649945,3.350851814741554,3.823521325199485,3.131513439375766,0.6813170091243314,1.6997167138810294,4.057971014492763,6.21301775147929,5.073170731707327,5.27859237536657,6.633663366336632,,
8737,2017-12-08 16:00:00,15482.34,15246.44,168237318.38,0.1088,0.107,57155.88,-1.523671486351544,-3.934561955882745,0.8722024584160617,1.7761243547388994,2.2415919346413062,1.5601279756571873,-0.6499535747446668,1.0387157695939602,3.3816425120772977,5.522682445759362,4.390243902439028,4.59433040078201,,
8738,2017-12-08 17:00:00,15246.45,15013.31,116348227.39,0.107,0.1143,58849.41,-1.5290782635159488,-3.029451620362301,-5.403477687766722,-0.6702124633053785,0.2198877597816255,0.6782379760960304,6.822429906542057,6.128133704735371,7.932011331444764,10.434782608695658,12.721893491124256,11.512195121951226,,
8739,2017-12-08 18:00:00,15003.68,15219.75,112615734.01,0.1143,0.1128,50957.13,1.3750465420350377,-0.17505725926839646,-1.6960614480756795,-4.102731478826955,0.6956183454286906,1.5979578608538987,-1.3123359580052505,5.420560747663552,4.7353760445682385,6.515580736543914,8.985507246376814,11.242603550295852,,
8740,2017-12-08 19:00:00,15210.29,15275.1,120846473.94,0.1141,0.1173,61254.09,0.36367220223722707,1.7437194063134704,0.18797830837887305,-1.3385573498579657,-3.7539797705106586,1.0618203182219044,3.9893617021276633,2.624671916010501,9.626168224299068,8.913649025069635,10.764872521246467,13.333333333333341,,
8763,2017-12-09 18:00:00,13439.54,14322.63,228100012.73,0.1152,0.1195,71460.85,6.544118795707175,0.13171334310695507,-2.7705970364054604,-4.93175526015175,-5.940055676939778,-3.7471245365488794,4.094076655052261,-5.233941316415539,-10.352588147036764,-6.200941915227643,-3.4733441033925674,-0.33361134278566423,0 days 04:00:00,1.0
8764,2017-12-09 19:00:00,14322.63,14261.02,123662403.32,0.1195,0.1243,62924.51,-0.43015842760721157,6.0858102895876005,-0.2990116605459143,-3.1888375073655384,-5.340699326878457,-6.344662454448073,4.016736401673639,8.275261324041807,-1.4274385408405996,-6.751687921980501,-2.433281004709591,0.40387722132471765,,
8765,2017-12-09 20:00:00,14260.37,14533.76,107484192.18,0.1252,0.1243,29588.12,1.9124859231667846,1.4741007761842695,8.114686477853384,1.6077557067043022,-1.3373376526397824,-3.5303535265368855,0.0,4.016736401673639,8.275261324041807,-1.4274385408405996,-6.751687921980501,-2.433281004709591,,
8766,2017-12-09 21:00:00,14531.16,14576.86,68221403.48,0.1242,0.1242,17780.66,0.29655092694526647,2.2147083448448996,1.7750231626454178,8.435301582767426,1.909074448100816,-1.044752612899807,-0.08045052292839018,-0.08045052292839018,3.9330543933054476,8.188153310104534,-1.5067406819984022,-6.826706676669166,,
8767,2017-12-09 22:00:00,14585.06,14853.2,114312969.39,0.1242,0.1199,35547.62,1.895744350978195,2.1979171253688,4.152437904161134,3.704417414958018,10.49095768698891,3.84100997008485,-3.4621578099838954,-3.539823008849548,-3.539823008849548,0.33472803347281294,4.4425087108014,-4.916732751784285,,
8768,2017-12-09 23:00:00,14848.07,14843.42,108222308.05,0.1199,0.1205,34386.46,-0.06584439716694486,1.8286517123715225,2.130625522920427,4.083859359288463,3.6361338664756464,10.41820558197593,0.5004170141784732,-2.9790660225442904,-3.057119871279162,-3.057119871279162,0.8368200836820092,4.965156794425084,,
8782,2017-12-10 13:00:00,13952.22,14864.81,141625352.28,0.1097,0.115,39098.52,6.56297224524206,7.37187983730406,7.260158817778066,8.104013899161266,9.961378022682,8.67026541763105,4.831358249772104,5.990783410138254,7.476635514018698,6.481481481481486,6.580166821130685,7.7788191190253055,0 days 00:00:00,1.0
8783,2017-12-10 14:00:00,14868.97,15216.22,213100525.66,0.115,0.1134,123733.46,2.3640396345462866,9.082163144870142,9.910193633015343,9.795831484307632,10.659635634272865,12.560908581831473,-1.3913043478260905,3.37283500455788,4.516129032258067,5.981308411214957,5.000000000000002,5.097312326227994,,
8784,2017-12-10 15:00:00,15216.28,15446.69,171528280.19,0.1166,0.1116,41039.3,1.5146337263788323,3.91447990253492,10.734358377325925,11.574930494509273,11.458836178127024,12.335723797077492,-1.5873015873015837,-2.9565217391304346,1.7319963536918856,2.857142857142862,4.299065420560754,3.333333333333339,,
8785,2017-12-10 16:00:00,15437.56,15206.25,117708463.44,0.1115,0.112,39088.62,-1.556579435464818,-0.06552218619341299,2.2969684779018404,9.010690126830557,9.838178071297577,9.723890855169879,0.3584229390680982,-1.2345679012345667,-2.6086956521739153,2.096627164995439,3.2258064516129057,4.672897196261686,,
8786,2017-12-10 17:00:00,15205.98,15418.34,64495657.98,0.112,0.1132,105649.22,1.3947554459515012,-0.18353446596002357,1.3283193854978492,3.7237610167906663,10.531122664043842,11.370152041680907,1.071428571428565,1.4336917562723928,-0.17636684303351474,-1.5652173913043563,3.1905195989060977,4.331797235023037,,
8787,2017-12-10 18:00:00,15414.98,15249.44,80479729.26,0.1132,0.1126,49958.59,-1.095448666977117,0.28402794903411765,-1.276972607076338,0.21831966151909715,2.5875204593937027,9.320310954225732,-0.5300353356890366,0.5357142857142887,0.8960573476702517,-0.7054673721340345,-2.08695652173913,2.6435733819507745,,
9011,2017-12-20 02:00:00,16297.59,17214.5,277415585.66,0.4209,0.5173,918608.53,5.627277970719258,1.784457833462423,-1.76446754966132,0.41819281669690495,1.4425711709694293,-2.1490878540839473,22.903302447137083,10.298507462686569,-2.045067222117029,-0.5765904285988858,3.3359968038353847,-4.486706056129983,0 days 04:00:00,1.0
9012,2017-12-20 03:00:00,17213.42,16804.95,133925780.78,0.5177,0.4971,792253.48,-2.37909901536495,3.114300440561078,-0.6370952006480337,-4.101588134925843,-1.970855419852408,-0.9708480409199925,-3.904890779045041,18.10406272273699,5.991471215351816,-5.870100359780349,-4.458965981164713,-0.6991610067918614,,
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,0.4971,0.4927,386425.17,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,-0.8851337759002131,-4.755461047747914,17.05868377286767,5.053304904051185,-6.703275894716907,-5.304631943109737,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,0.4919,0.4824,459079.11,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-2.0905216155875848,-2.957151478575738,-6.746568722211481,14.611546685673558,2.857142857142862,-8.653664078772962,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,0.481,0.4753,483397.44,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,-1.4718076285240456,-3.5315607874974684,-4.3854355260510935,-8.119079837618399,12.924685198384415,1.3432835820895583,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,0.475,0.475,302761.78,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,-0.06311803071744634,-1.5339966832504182,-3.5924497665922566,-4.445785556226113,-8.177073265029964,12.85340936089332,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,0.313,0.3768,929201.25,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,20.653218059558114,16.36812847436691,0.07968127490040437,-3.7301992846193155,-3.5083226632522377,-6.663363884072327,0 days 04:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,0.3771,0.3777,693819.12,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,0.23885350318470178,20.94140249759845,16.64607782581841,0.318725099601588,-3.500255493101698,-3.2778489116517373,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,0.3802,0.3719,661713.61,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,-1.5356102727031962,-1.3004246284501102,19.084213896894006,14.854848672019777,-1.2217795484727738,-4.982115482881967,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,0.3712,0.3979,556186.4,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,6.9911266469480955,5.348159915276673,5.599787685774934,27.409542106948432,22.88449660284126,5.6839309428950795,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,0.3979,0.3927,568123.09,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,-1.3068610203568694,5.592901317558479,3.9714058776807026,4.2197452229299275,25.74447646493755,21.27856701667697,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.3927,0.4182,674898.3,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,6.4935064935065,5.101784367931652,12.44958322129605,10.722795869737897,10.987261146496813,33.90970220941402,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.3927,0.4182,674898.3,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,6.4935064935065,5.101784367931652,12.44958322129605,10.722795869737897,10.987261146496813,33.90970220941402,0 days 02:00:00,1.0
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.3927,0.4182,674898.3,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,6.4935064935065,5.101784367931652,12.44958322129605,10.722795869737897,10.987261146496813,33.90970220941402,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.3927,0.4182,674898.3,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,6.4935064935065,5.101784367931652,12.44958322129605,10.722795869737897,10.987261146496813,33.90970220941402,0 days 02:00:00,1.0
9078,2017-12-22 21:00:00,14217.83,13947.55,190516727.56,0.4182,0.4105,437939.58,-1.9009933302058097,5.488961042398883,4.179333463798223,8.067095498505392,9.382940478953993,7.562717380407034,-1.8412242945958965,4.532722179781,3.166624780095502,10.379134175853714,8.684140852528461,8.943736730360921,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.4105,0.4468,731120.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,8.842874543239953,6.838833094213285,13.776419658772596,12.289519979894447,20.139822532938954,18.29494307651575,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.4105,0.4468,731120.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,8.842874543239953,6.838833094213285,13.776419658772596,12.289519979894447,20.139822532938954,18.29494307651575,0 days 00:00:00,1.0
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.4105,0.4468,731120.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,8.842874543239953,6.838833094213285,13.776419658772596,12.289519979894447,20.139822532938954,18.29494307651575,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.4105,0.4468,731120.33,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,8.842874543239953,6.838833094213285,13.776419658772596,12.289519979894447,20.139822532938954,18.29494307651575,0 days 00:00:00,1.0
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.4468,0.4125,430303.88,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-7.676812891674127,0.4872107186358105,-1.362984218077484,5.042016806722685,3.6692636340789146,10.916913148695878,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.4468,0.4125,430303.88,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-7.676812891674127,0.4872107186358105,-1.362984218077484,5.042016806722685,3.6692636340789146,10.916913148695878,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.4468,0.4125,430303.88,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-7.676812891674127,0.4872107186358105,-1.362984218077484,5.042016806722685,3.6692636340789146,10.916913148695878,,
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.4468,0.4125,430303.88,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-7.676812891674127,0.4872107186358105,-1.362984218077484,5.042016806722685,3.6692636340789146,10.916913148695878,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.4099,0.4166,420849.95,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,0.9939393939394057,-6.75917636526409,1.4859926918392325,-0.3825920612147275,6.086070791953153,4.699673284744923,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.4099,0.4166,420849.95,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,0.9939393939394057,-6.75917636526409,1.4859926918392325,-0.3825920612147275,6.086070791953153,4.699673284744923,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.4099,0.4166,420849.95,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,0.9939393939394057,-6.75917636526409,1.4859926918392325,-0.3825920612147275,6.086070791953153,4.699673284744923,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.4099,0.4166,420849.95,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,0.9939393939394057,-6.75917636526409,1.4859926918392325,-0.3825920612147275,6.086070791953153,4.699673284744923,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.4165,0.4142,397100.06,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.5760921747479628,0.4121212121212206,-7.2963294538943515,0.9013398294762575,-0.9564801530368252,5.474917239623127,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.4165,0.4142,397100.06,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.5760921747479628,0.4121212121212206,-7.2963294538943515,0.9013398294762575,-0.9564801530368252,5.474917239623127,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.4165,0.4142,397100.06,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.5760921747479628,0.4121212121212206,-7.2963294538943515,0.9013398294762575,-0.9564801530368252,5.474917239623127,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.4165,0.4142,397100.06,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,-0.5760921747479628,0.4121212121212206,-7.2963294538943515,0.9013398294762575,-0.9564801530368252,5.474917239623127,,
9083,2017-12-23 02:00:00,13862.56,14045.92,93498191.92,0.4161,0.4176,397342.55,1.3226994148267028,2.250603490197105,2.7877851177134,-5.304616679049182,0.7052851576083313,-1.2091155964025442,0.8208594881699696,0.24003840614498342,1.2363636363636483,-6.535362578334815,1.7295980511571378,-0.14347202295552114,,
9084,2017-12-23 03:00:00,14045.92,14528.09,89247157.83,0.4182,0.4286,635836.34,3.432811805848247,4.800917002343007,5.760674278359671,6.316296340204193,-2.053902380814331,4.162308075611852,2.6340996168582267,3.4765813616610255,2.8804608737397874,3.903030303030304,-4.073410922112801,4.409257003654082,,
9266,2017-12-30 17:00:00,12112.68,12788.79,131058747.43,0.558,0.613,379009.59,5.5979647967975845,2.0737538680354533,1.5980768421061127,1.2744845717996374,0.020412664298489324,-4.575938325899143,9.464285714285701,3.8983050847457665,3.7225042301184468,6.608695652173919,5.689655172413798,-1.3041378199967792,0 days 04:00:00,1.0
9267,2017-12-30 18:00:00,12788.79,12691.52,96472950.81,0.613,0.6199,681209.59,-0.7605879836950988,4.794799365526562,1.2973931616086647,0.8253340779797409,0.5042030115973826,-0.7403305756684159,1.125611745513869,10.696428571428562,5.0677966101694985,4.89001692047378,7.808695652173922,6.879310344827595,,
9268,2017-12-30 19:00:00,12689.61,13145.39,106859883.18,0.625,0.6679,793302.82,3.576167393661271,2.7883795104931623,8.542436810689273,4.919957506482977,4.431016799826498,4.098401548957257,7.743184384578164,8.955954323001642,19.26785714285714,13.203389830508488,13.011844331641301,16.156521739130454,,
9269,2017-12-30 20:00:00,13145.39,12899.67,68758787.29,0.6679,0.65,472185.88,-1.8692484589654574,1.6400714807997752,0.867009310497703,6.513508983281907,2.9587428176458297,2.4789416276137834,-2.6800419224434835,4.855621874495889,6.035889070146824,16.071428571428566,10.169491525423737,9.983079526226744,,
9270,2017-12-30 21:00:00,12897.81,12883.92,43549275.46,0.6535,0.633,284232.96,-0.12209614664561186,-1.9890623252714401,1.5159728700738733,0.7438545788929147,6.383460093156292,2.833034160030719,-2.6153846153846176,-5.225333133702656,2.1132440716244556,3.2626427406199054,13.035714285714276,7.288135593220346,,
9271,2017-12-30 22:00:00,12883.92,12848.48,42346351.98,0.631,0.6188,929052.86,-0.27507156207117484,-0.39683185693897993,-2.2586625425339215,1.2367312977484108,0.46673688441204125,6.090829447692682,-2.243285939968403,-4.800000000000001,-7.351399910166196,-0.17744797547991448,0.946166394779776,10.499999999999993,,
9289,2017-12-31 16:00:00,13334.62,14007.67,205811585.21,0.7,0.7127,367526.29,5.045103416520998,4.743086255062299,6.731203687829781,7.080080327241012,7.0992381003352705,8.42319790950691,1.8142857142857207,0.6780618731459284,-1.0138888888888853,4.3484626647144875,4.516791318375136,7.984848484848479,0 days 01:00:00,1.0
9290,2017-12-31 17:00:00,14007.67,13943.12,77138695.79,0.7127,0.7221,216168.59,-0.4608189656095501,4.5610356575335045,4.260410248434202,6.239366059012902,6.586635008703146,6.605704499145595,1.3189280202048497,3.1571428571428584,2.0059330413900254,0.29166666666666535,5.724743777452403,5.895292564892215,,
9291,2017-12-31 18:00:00,13943.12,13839.03,43470083.04,0.7243,0.7215,184647.19,-0.7465330571636775,-1.2039118568612726,3.780452961437316,3.482071820395174,5.446254071661243,5.790930543844783,-0.0830909846281587,1.2347411252981662,3.0714285714285823,1.9211753072467943,0.20833333333334123,5.63689604685212,,
9292,2017-12-31 19:00:00,13839.03,13927.77,35739807.64,0.7215,0.723,240602.79,0.6412299127901289,-0.11009013764494864,-0.5704017870209652,4.4459242694551415,4.1456298192825125,6.122406994685414,0.20790020790020036,0.12463647694225341,1.4452083625648906,3.285714285714289,2.133069642604888,0.4166666666666671,,
9293,2017-12-31 20:00:00,13927.77,14126.4,69109258.03,0.723,0.721,57602.24,1.4261435965700122,2.076518368700689,1.314483415476585,0.8476070609887266,5.93547313030234,5.63089605005772,-0.27662517289073335,-0.06930006930007705,-0.15233347181830634,1.164585379542581,3.000000000000003,1.8505438621274195,,
9294,2017-12-31 21:00:00,14126.4,14001.81,40320878.69,0.721,0.718,86947.05,-0.881965681277609,0.5315998182049175,1.1762385080457145,0.4209244415883869,-0.04183422367888865,5.001158612994011,-0.41608876560332914,-0.6915629322268333,-0.4851004851004932,-0.5677883949591459,0.7436509050091162,2.571428571428574,,
9339,2018-01-02 18:00:00,13897.71,14616.61,273197519.43,0.7657,0.749,613748.5,5.1609904692836395,6.681862504671149,6.274638967777209,5.6311879399309195,4.58244610823002,7.2747222099901725,-2.181010839754479,-2.1682340647857825,-2.7272727272727297,-1.7060367454068255,-2.9541331951282768,-1.8219950190064258,0 days 00:00:00,0.0
9340,2018-01-02 19:00:00,14616.61,14843.99,266704475.19,0.749,0.7624,693404.66,1.555627467654943,6.7969037222818125,8.341434860799692,7.927876442711075,7.274415713934699,6.209359366235074,1.789052069425897,-0.43097818989161296,-0.41797283176593275,-0.9870129870129937,0.05249343832020419,-1.21793210676342,,
9341,2018-01-02 20:00:00,14846.33,14859.02,148539012.05,0.76,0.76,296350.39,0.10125309973936021,1.658455688425701,6.905038897726283,8.451133921898354,8.037156763092186,7.383034385072346,-0.31479538300104376,1.4686248331108158,-0.7444168734491364,-0.7314524555903786,-1.2987012987012998,-0.2624671916010501,,
9342,2018-01-02 21:00:00,14859.02,14812.22,83829473.6,0.76,0.7825,207750.74,-0.31496020598936597,-0.2140260132215155,1.338272006983827,6.568330567000993,8.109556007100139,7.696882711606097,2.960526315789469,2.636411332633789,4.47263017356475,2.1940707849026935,2.207419017763849,1.6233766233766176,,
9343,2018-01-02 22:00:00,14812.22,14845.68,76897199.73,0.7825,0.77,98944.78,0.225894565433142,-0.08977711854483097,0.0113850790791459,1.5671896561514587,6.809062634224674,8.353769618834077,-1.5974440894568633,1.3157894736842117,0.9968520461699962,2.803738317757012,0.5615776413739023,0.5747126436781702,,
9344,2018-01-02 23:00:00,14845.26,14754.13,76665930.13,0.756,0.762,59449.89,-0.6166777136513861,-0.39217618965961987,-0.7059011967141927,-0.6053628438176029,0.9408474331599366,6.150394948799461,-1.0389610389610398,-2.6198083067092606,0.2631578947368423,-0.05246589716683578,1.7356475300400547,-0.4832179704845287,,
9697,2018-01-17 16:00:00,9509.74,10355.23,211128275.19,0.445,0.52,867267.39,8.8861993619442,10.014671838463158,4.003049215299104,0.7167214250005222,2.812155294038217,4.275030234555696,16.827679173219508,19.266055045871564,9.037534074229404,4.208416833667338,7.906204606764894,8.333333333333341,0 days 04:00:00,1.0
9698,2018-01-17 17:00:00,10352.48,10102.45,167955611.5,0.5145,0.519,587815.69,-2.441085325965709,6.228194327318014,7.329119827805106,1.464246042347543,-1.7418596824989265,0.3024228578463734,-0.19230769230769246,16.603010559424852,19.036697247706428,8.82784650870204,4.008016032064131,7.6986926748288065,,
9699,2018-01-17 18:00:00,10102.45,9815.92,92106665.2,0.509,0.49,87080.04,-2.8362426936040332,-5.2080929153673985,3.2153049271619625,4.285005508579466,-1.4135262226489584,-4.528699008125249,-5.587668593448945,-5.7692307692307745,10.087620759379913,12.385321100917428,2.7469071084084717,-1.803607214428859,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.486,0.5567,648739.28,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,13.61224489795918,7.263969171483614,7.057692307692298,25.073017299483258,27.683486238532108,16.73306772908366,,
9700,2018-01-17 19:00:00,9815.92,10519.72,145468682.4,0.486,0.5567,648739.28,7.169985085453012,4.130384213730319,1.5884726848172352,10.615826896344323,11.762224849908465,5.655109243461156,13.61224489795918,7.263969171483614,7.057692307692298,25.073017299483258,27.683486238532108,16.73306772908366,0 days 01:00:00,1.0
