Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,ETH_open,ETH_close,ETH_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_ETH_change_1hr,perc_ETH_change_2hr,perc_ETH_change_3hr,perc_ETH_change_4hr,perc_ETH_change_5hr,perc_ETH_change_6hr,lag_time,met_threshold
5346,2017-07-20 15:00:00,2581.87,2627.25,54757561.72,226.69,227.64,24096908.32,1.7576407797449178,0.8630320527340233,4.020255690479111,6.238652308762347,11.56998471207745,12.078784698670278,0.4190745070360354,-2.400960384153671,1.403180542563133,1.4483711395338474,8.322626695217693,9.965702139993235,,
5347,2017-07-20 16:00:00,2627.25,2594.96,46442904.55,227.64,225.84,17914492.19,-1.2290417737177644,0.5069968666121898,-0.37661674543241613,2.741803294915093,4.932934892052885,10.198742993035495,-0.7907221929362076,-0.3749614010322442,-3.172697650488769,0.6013630896699159,0.6461963545612626,7.466095645967165,,
6714,2017-09-15 12:00:00,3018.12,3360.86,155912672.49,203.33,229.33,54818692.14,11.356075967821036,10.808663283910805,9.886610342392304,6.705146888404184,7.347252964868748,7.185319368788994,12.787094870407712,10.090730161778124,8.852287829884187,3.8115069485310835,4.274087209566683,4.023405606459224,0 days 03:00:00,1.0
6715,2017-09-15 13:00:00,3360.86,3401.17,92387482.11,229.33,233.93,33432590.45,1.199395392845877,12.691675612633036,12.137697286212132,11.204585284193458,7.9849635041131295,8.634770971275993,2.0058431081847092,15.049427039787533,12.298977485478375,11.035693943421302,5.893802906160885,6.365661801482289,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,233.93,255.8,71598430.87,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,9.348950540760057,11.5423189290542,25.8053410711651,22.79775334837502,21.41636605278147,15.793762165587802,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,233.93,255.8,71598430.87,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,9.348950540760057,11.5423189290542,25.8053410711651,22.79775334837502,21.41636605278147,15.793762165587802,0 days 01:00:00,1.0
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,233.93,255.8,71598430.87,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,9.348950540760057,11.5423189290542,25.8053410711651,22.79775334837502,21.41636605278147,15.793762165587802,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,233.93,255.8,71598430.87,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,9.348950540760057,11.5423189290542,25.8053410711651,22.79775334837502,21.41636605278147,15.793762165587802,0 days 01:00:00,1.0
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,255.8,258.34,52371632.62,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,0.9929632525410335,10.434745436669076,12.649893167051829,27.054541877735684,24.017089914070365,22.621985950256295,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,255.8,258.34,52371632.62,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,0.9929632525410335,10.434745436669076,12.649893167051829,27.054541877735684,24.017089914070365,22.621985950256295,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,255.8,258.34,52371632.62,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,0.9929632525410335,10.434745436669076,12.649893167051829,27.054541877735684,24.017089914070365,22.621985950256295,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,255.8,258.34,52371632.62,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,0.9929632525410335,10.434745436669076,12.649893167051829,27.054541877735684,24.017089914070365,22.621985950256295,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,258.34,245.71,42607445.13,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-4.888906092745982,-3.944487881157155,5.035694438507246,7.142545676535994,20.842964638764567,17.954010849215116,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,258.34,245.71,42607445.13,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-4.888906092745982,-3.944487881157155,5.035694438507246,7.142545676535994,20.842964638764567,17.954010849215116,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,258.34,245.71,42607445.13,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-4.888906092745982,-3.944487881157155,5.035694438507246,7.142545676535994,20.842964638764567,17.954010849215116,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,258.34,245.71,42607445.13,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,-4.888906092745982,-3.944487881157155,5.035694438507246,7.142545676535994,20.842964638764567,17.954010849215116,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,245.71,248.69,21654063.52,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.2128118513694963,-3.7353874738716333,-2.779515246286166,6.309579788825713,8.441983168359998,22.30856243544975,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,245.71,248.69,21654063.52,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.2128118513694963,-3.7353874738716333,-2.779515246286166,6.309579788825713,8.441983168359998,22.30856243544975,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,245.71,248.69,21654063.52,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.2128118513694963,-3.7353874738716333,-2.779515246286166,6.309579788825713,8.441983168359998,22.30856243544975,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,245.71,248.69,21654063.52,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,1.2128118513694963,-3.7353874738716333,-2.779515246286166,6.309579788825713,8.441983168359998,22.30856243544975,,
6720,2017-09-15 18:00:00,3597.26,3596.95,47266624.7,248.69,248.15,19920538.88,-0.0086176701155991,0.1146728345065002,-3.553837119820672,-1.6931318155729937,5.756254465375143,7.024690109079214,-0.21713780208291125,0.9930405762891203,-3.9444143376944996,-2.9906176700547324,6.078741503868678,8.206514629573102,,
6721,2017-09-15 19:00:00,3596.95,3686.44,57392599.15,248.15,258.75,25574242.44,2.487941172382164,2.479109099703659,2.6054669995518887,-1.154313324341927,0.7526852332668278,8.38740786258846,4.271609913358853,4.0451968313965185,5.307069309348416,0.15870558179144734,1.1532447224394013,10.610011541914245,,
8104,2017-11-12 07:00:00,5616.67,6138.88,171567794.75,302.41,307.21,24156983.7,9.296918119180306,5.205359254448047,2.2190918158188833,1.1602595052789229,-0.7435887900634901,-0.9036523827818477,1.5872490989054442,-0.07156100575741707,-0.8584245005970326,-0.30504624371247696,-0.6018054162487507,-0.7014028056112276,0 days 00:00:00,0.0
8105,2017-11-12 08:00:00,6138.0,6175.41,139675410.64,301.56,304.32,34130912.1,0.5950596851542911,9.947300016023645,5.831393933993007,2.827356421745671,1.7622234269922994,-0.15295390202219344,-0.9407245857882187,0.6315928706061202,-1.0116123995706383,-1.7910736760577053,-1.242901184488069,-1.5368686705277124,,
8106,2017-11-12 09:00:00,6175.39,6219.36,78581727.39,302.26,301.31,10453743.11,0.7116936365358708,1.3109883236029953,10.729787953780688,6.5845892300784445,3.559172174017294,2.4864586955196186,-0.9890904311251284,-1.9205104000520743,-0.36374458516584196,-1.9906970692515384,-2.7624487688385457,-2.2196981989290854,,
8107,2017-11-12 10:00:00,6219.88,6377.67,53126071.5,301.31,305.71,8054978.62,2.545438758971991,3.2752481211773827,3.889797487489574,13.548346894083721,9.297634675431947,6.1952074810052675,1.4602900667086978,0.45675604626708277,-0.4882653559454445,1.0912337554974882,-0.5594769541033819,-1.3424984670991142,,
8108,2017-11-12 11:00:00,6377.73,6380.07,67646118.37,313.34,302.93,18131192.06,0.03763129795049973,2.584027938566027,3.3141119375069814,3.928892566722262,13.591076610821299,9.338764793989506,-0.9093585424094641,0.5376522518336613,-0.45675604626708277,-1.3931838156309928,0.1719519857147521,-1.463747845037895,,
8109,2017-11-12 12:00:00,6380.07,6194.6,50235039.08,313.45,299.76,17017613.17,-2.907021396316958,-2.8704840482495912,-0.3981117028118538,0.31074859806880045,0.9076574228523812,10.288959709437936,-1.0464463737497165,-1.9462889666677534,-0.5144203644087522,-1.4984227129337546,-2.425051267862371,-0.8762937733540669,,
8526,2017-11-29 21:00:00,9509.08,10194.6,132095964.1,419.91,442.91,29897197.1,7.199301783921047,6.6452147424095305,-1.7405946300742456,-3.808647654093833,-6.029640308459779,-6.16405320923246,5.474852352829112,2.8898645666364664,-6.836204539239814,-8.214692777950468,-8.969273455965467,-8.95056018090245,0 days 04:00:00,1.0
8527,2017-11-29 22:00:00,10194.32,9998.52,105436603.83,442.91,437.37,23007768.76,-1.9233711965158016,5.137461290543059,4.594031399591603,-3.6304877308270984,-5.65876441865402,-7.837039140029159,-1.25081845070105,4.1555534387502355,1.6028991567356556,-8.00151448223639,-9.362760335716509,-10.10790257938547,,
8528,2017-11-29 23:00:00,10000.65,9837.86,81234878.67,437.49,427.42,16418760.19,-1.606837811996174,-3.4993035528613166,3.4480728079537735,2.9133749539718137,-5.178989493204461,-7.174675064279475,-2.274961702906004,-3.4973245128807227,1.7860544865688701,-0.7085278881222875,-10.094444795019038,-11.424722826650086,,
8529,2017-11-30 00:00:00,9848.05,10018.15,64907773.93,427.3,440.87,16066738.74,1.8326140034519605,0.19632905670038367,-1.7308182763423843,5.3438766765335135,4.799379874803324,-3.441286376442271,3.1467877029619546,0.8002377849418112,-0.4605901876227722,4.989045532482375,2.415963946384179,-7.265307839549025,,
8530,2017-11-30 01:00:00,10019.22,10497.24,101382636.69,441.32,453.12,16582321.51,4.782220270209571,6.70247391200931,4.987938214855792,2.968630451415449,10.381652900383271,9.811117062230098,2.7785968652890873,6.012821112722846,3.601070032238151,2.3052087331511997,7.9062678605448635,5.261690710154012,,
8531,2017-11-30 02:00:00,10498.98,10469.0,61612146.38,453.16,449.67,18614157.66,-0.2690230955946495,4.500331897605849,6.415419613615151,4.705496413469189,2.6916210542836367,10.08470076078212,-0.7613877118644042,1.9960532583301227,5.205652519769782,2.812264215652654,1.5262694452597572,7.084682796723185,,
8735,2017-12-08 14:00:00,15114.61,15870.89,209043227.27,449.21,438.83,45660601.91,5.00363555526738,5.944579473003661,6.429111256108261,5.719736508167007,3.2080491260972948,1.4247881829812672,-2.86858938887537,-0.5642164415843399,-1.188894643219029,-0.5281530510472483,1.0151466322913236,2.367733507511425,0 days 03:00:00,1.0
8736,2017-12-08 15:00:00,15870.55,15482.34,162427444.28,441.56,447.08,22543162.33,-2.448192886473281,2.4329440190649945,3.350851814741554,3.823521325199485,3.131513439375766,0.6813170091243314,1.8799990884852906,-1.0425197547533227,1.3051753829420807,0.6687532368106933,1.3419167648925467,2.91423046821048,,
8737,2017-12-08 16:00:00,15482.34,15246.44,168237318.38,446.94,456.28,36995667.6,-1.523671486351544,-3.934561955882745,0.8722024584160617,1.7761243547388994,2.2415919346413062,1.5601279756571873,2.0577972622349443,3.976482920493127,0.9938245645100494,3.3898305084745712,2.740312084843836,3.427327953576922,,
8738,2017-12-08 17:00:00,15246.45,15013.31,116348227.39,456.28,458.99,30020088.3,-1.5290782635159488,-3.029451620362301,-5.403477687766722,-0.6702124633053785,0.2198877597816255,0.6782379760960304,0.5939335495748305,2.6639527601324207,4.594034136225879,1.593660771597421,4.003897398712955,3.3505212672536073,,
8739,2017-12-08 18:00:00,15003.68,15219.75,112615734.01,459.0,456.88,18908591.4,1.3750465420350377,-0.17505725926839646,-1.6960614480756795,-4.102731478826955,0.6956183454286906,1.5979578608538987,-0.4597050044663312,0.13149820285789926,2.1920014315111414,4.113210126928426,1.1266296288098396,3.5257862775310436,,
8740,2017-12-08 19:00:00,15210.29,15275.1,120846473.94,456.9,449.57,21326255.64,0.36367220223722707,1.7437194063134704,0.18797830837887305,-1.3385573498579657,-3.7539797705106586,1.0618203182219044,-1.5999824899317112,-2.0523322948212415,-1.4705882352941133,0.5569473024961996,2.4474169951917624,-0.49137873790921166,,
8763,2017-12-09 18:00:00,13439.54,14322.63,228100012.73,454.92,459.87,27568142.25,6.544118795707175,0.13171334310695507,-2.7705970364054604,-4.93175526015175,-5.940055676939778,-3.7471245365488794,1.0370207623860326,-6.511486074405362,-6.539985773803476,-4.484276990819586,-3.354139083286043,-4.249604397434823,0 days 04:00:00,1.0
8764,2017-12-09 19:00:00,14322.63,14261.02,123662403.32,459.66,472.53,16855046.37,-0.43015842760721157,6.0858102895876005,-0.2990116605459143,-3.1888375073655384,-5.340699326878457,-6.344662454448073,2.7529519211951134,3.818521366582445,-3.9377922341939433,-3.967076516614173,-1.8547750591949501,-0.6935249984238092,,
8765,2017-12-09 20:00:00,14260.37,14533.76,107484192.18,472.53,471.59,14410848.53,1.9124859231667846,1.4741007761842695,8.114686477853384,1.6077557067043022,-1.3373376526397824,-3.5303535265368855,-0.19892916851840048,2.548546328310168,3.6119960452598043,-4.128887985362879,-4.158114012803584,-2.0500145391102076,,
8766,2017-12-09 21:00:00,14531.16,14576.86,68221403.48,471.34,474.11,8131890.73,0.29655092694526647,2.2147083448448996,1.7750231626454178,8.435301582767426,1.909074448100816,-1.044752612899807,0.5343624758794798,0.33437030453093797,3.0965272794485417,4.165659672635403,-3.616588737548275,-3.6459709379128133,,
8767,2017-12-09 22:00:00,14585.06,14853.2,114312969.39,473.86,470.24,11543697.71,1.895744350978195,2.1979171253688,4.152437904161134,3.704417414958018,10.49095768698891,3.84100997008485,-0.8162662673219304,-0.2862656120782811,-0.48462531479482013,2.2549851044860514,3.3153905305943163,-4.403334010977835,,
8768,2017-12-09 23:00:00,14848.07,14843.42,108222308.05,463.71,466.38,18567824.59,-0.06584439716694486,1.8286517123715225,2.130625522920427,4.083859359288463,3.6361338664756464,10.41820558197593,-0.820857434501534,-1.6304233194828242,-1.1047732140206494,-1.3015046663703844,1.4156174571074414,2.4673184664396395,,
8782,2017-12-10 13:00:00,13952.22,14864.81,141625352.28,440.66,450.96,12352067.94,6.56297224524206,7.37187983730406,7.260158817778066,8.104013899161266,9.961378022682,8.67026541763105,2.857924868279993,2.205199102508887,2.715014577259466,1.6293692110066846,3.001233383582291,2.3211490027908153,0 days 04:00:00,1.0
8783,2017-12-10 14:00:00,14868.97,15216.22,213100525.66,450.53,443.25,41102481.11,2.3640396345462866,9.082163144870142,9.910193633015343,9.795831484307632,10.659635634272865,12.560908581831473,-1.7096860031931833,1.0993773236320492,0.4578111189175672,0.9589103498542226,-0.10817388952741942,1.24023571330684,,
8784,2017-12-10 15:00:00,15216.28,15446.69,171528280.19,443.4,447.03,34134371.81,1.5146337263788323,3.91447990253492,10.734358377325925,11.574930494509273,11.458836178127024,12.335723797077492,0.8527918781725827,-0.8714741883980857,1.961544602331037,1.3145071731296498,1.8198797376093183,0.7436954905009701,,
8785,2017-12-10 16:00:00,15437.56,15206.25,117708463.44,449.98,449.64,12211357.17,-1.556579435464818,-0.06552218619341299,2.2969684779018404,9.010690126830557,9.838178071297577,9.723890855169879,0.5838534326555295,1.4416243654822305,-0.2927088877062252,2.5568505804803454,1.906035401038,2.4143586005830824,,
8786,2017-12-10 17:00:00,15205.98,15418.34,64495657.98,449.62,455.61,11146629.05,1.3947554459515012,-0.18353446596002357,1.3283193854978492,3.7237610167906663,10.531122664043842,11.370152041680907,1.3277288497464699,1.9193342728676022,2.7884940778341827,1.0311335816923972,3.9185274730287634,3.2590712326904323,,
8787,2017-12-10 18:00:00,15414.98,15249.44,80479729.26,455.68,453.3,7604283.89,-1.095448666977117,0.28402794903411765,-1.276972607076338,0.21831966151909715,2.5875204593937027,9.320310954225732,-0.5070125765457303,0.8139845209500989,1.4025904301724803,2.2673434856176,0.5188930282064999,3.3916474693793774,,
9011,2017-12-20 02:00:00,16297.59,17214.5,277415585.66,764.97,799.11,63619452.42,5.627277970719258,1.784457833462423,-1.76446754966132,0.41819281669690495,1.4425711709694293,-2.1490878540839473,4.462920114514293,4.349699660485775,-1.6479999999999984,-0.06752954417557226,2.6566293693716925,-2.6425438596491158,0 days 00:00:00,0.0
9012,2017-12-20 03:00:00,17213.42,16804.95,133925780.78,799.02,788.75,33650785.0,-2.37909901536495,3.114300440561078,-0.6370952006480337,-4.101588134925843,-1.970855419852408,-0.9708480409199925,-1.2964422920499072,3.10861863863942,2.9968660224601784,-2.923076923076923,-1.3630963546551589,1.325745410634232,,
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,788.74,787.46,33279092.85,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,-0.1635499207606927,-1.4578718824692443,2.9399845745584807,2.8284147296944484,-3.0818461538461492,-1.524416932407921,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,787.87,776.62,20148691.45,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-1.376577857922946,-1.5378763866877965,-2.8143809988612345,1.5229355399558122,1.4129015408722971,-4.4159999999999995,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,776.37,768.4,41847647.15,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,-1.0584326955267733,-2.420440403322081,-2.5800316957210803,-3.843025365719367,0.4483835967423493,0.3395142334813297,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,768.06,771.94,24604873.39,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,0.4606975533576363,-0.6026113157013662,-1.9708937596830294,-2.1312202852614828,-3.400032536196514,0.9111468423598347,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,562.49,631.68,105558230.21,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,12.488647493544654,11.68514294807191,-2.408577564231315,-4.963365279010638,-6.34285205942533,-6.060110346058326,0 days 03:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,631.68,622.5,61860588.86,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,-1.4532674772036396,10.85388656397472,10.062059088739186,-3.826841967030757,-6.344501782839599,-7.7039409305222,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,622.51,627.85,33801425.34,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,0.8594377510040198,-0.6063196555217717,11.806606713560694,11.007973974080162,-3.000293540562665,-5.539591075270426,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,627.82,645.29,40814739.36,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,2.777733535080025,3.6610441767068216,2.1545719351570436,14.912296322678303,14.091479693771095,-0.3059001653096881,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,645.29,638.56,41813390.27,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,-1.0429419330843526,1.7058214541689771,2.5799196787148504,1.0891590678824714,13.713827798058945,12.901571809968335,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,638.56,675.46,49636927.16,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.778626910548749,4.675417254257787,7.583021422314248,8.507630522088359,6.930724417426559,20.284925652212642,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,638.56,675.46,49636927.16,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,5.778626910548749,4.675417254257787,7.583021422314248,8.507630522088359,6.930724417426559,20.284925652212642,0 days 02:00:00,1.0
