Unnamed: 0,time,BTC_open,BTC_close,BTC_volume,DOGE_open,DOGE_close,DOGE_volume,perc_BTC_change_1hr,perc_BTC_change_2hr,perc_BTC_change_3hr,perc_BTC_change_4hr,perc_BTC_change_5hr,perc_BTC_change_6hr,perc_DOGE_change_1hr,perc_DOGE_change_2hr,perc_DOGE_change_3hr,perc_DOGE_change_4hr,perc_DOGE_change_5hr,perc_DOGE_change_6hr,lag_time,met_threshold
5344,2017-07-20 13:00:00,2525.71,2604.77,51283948.35,0.00191,0.001794,310.02,3.1302089313499946,5.32962389353693,10.615338882282987,11.119785334305977,10.998563922494425,11.421140659688508,-6.0732984293193715,-4.012841091492776,7.040572792362772,4.484566103669192,4.9122807017543915,5.343511450381675,,
5345,2017-07-20 14:00:00,2604.77,2581.87,57954411.12,0.001794,0.001865,190.18,-0.8791563170644661,2.223533184728249,4.403611851336656,9.64285714285713,10.142868722030952,10.022713035918974,3.957636566332212,-2.3560209424083833,-0.21401819154628662,11.27684964200477,8.619685497961555,9.064327485380115,,
5346,2017-07-20 15:00:00,2581.87,2627.25,54757561.72,0.001865,0.001905,215.85,1.7576407797449178,0.8630320527340233,4.020255690479111,6.238652308762347,11.56998471207745,12.078784698670278,2.144772117962472,6.1872909698996645,-0.26178010471204255,1.9261637239165332,13.66348448687351,10.949330227140361,,
5347,2017-07-20 16:00:00,2627.25,2594.96,46442904.55,0.001905,0.00186,506.38,-1.2290417737177644,0.5069968666121898,-0.37661674543241613,2.741803294915093,4.932934892052885,10.198742993035495,-2.3622047244094437,-0.2680965147452974,3.6789297658862923,-2.6178010471204143,-0.48154093097912753,10.97852028639619,,
6714,2017-09-15 12:00:00,3018.12,3360.86,155912672.49,0.000694,0.000709,1007.97,11.356075967821036,10.808663283910805,9.886610342392304,6.705146888404184,7.347252964868748,7.185319368788994,2.161383285302599,-19.6236254392926,-19.641845177377313,-19.614512471655328,-19.52326901248581,-25.391981479532777,0 days 04:00:00,1.0
6715,2017-09-15 13:00:00,3360.86,3401.17,92387482.11,0.000694,0.000847,23061.47,1.199395392845877,12.691675612633036,12.137697286212132,11.204585284193458,7.9849635041131295,8.634770971275993,19.464033850493653,22.046109510086463,-3.979140686996944,-4.000906721069936,-3.9682539682539666,-3.8592508513053305,,
6716,2017-09-15 14:00:00,3401.17,3658.9,150758195.59,0.000847,0.0008838,3275.95,7.577686501997842,8.867968317632984,21.231097504406723,20.63514043712063,19.631320132876464,16.167725507751605,4.344746162927985,24.654442877291963,27.348703170028827,0.19272191361523489,0.1700102006120347,0.2040816326530662,,
6717,2017-09-15 15:00:00,3658.9,3729.49,100240358.02,0.0008838,0.0008704,1836.92,1.9292683593429634,9.653148769394052,10.968323583844601,23.56997071024346,22.962516031822947,21.939329340064337,-1.5161801312514145,2.7626918536009475,22.76445698166432,25.417867435158513,-1.3263802289989812,-1.34874759152216,,
6718,2017-09-15 16:00:00,3729.49,3592.83,109635133.53,0.0008704,0.0008705,3095.1,-3.6643079884917205,-1.8057339637596044,5.635119679404435,6.902102438066442,19.04198640213113,18.456790734018448,0.011488970588229345,-1.504865354152529,2.774498229043681,22.77856135401974,25.43227665706052,-1.3150436458451498,,
6719,2017-09-15 17:00:00,3592.83,3597.26,61902045.5,0.0008705,0.0008701,1728.09,0.12330113030675793,-3.5455249913526936,-1.6846593238404948,5.765368975970038,7.0339139386942655,19.188766516904572,-0.04595060310166683,-0.03446691176471295,-1.5501244625480948,2.7272727272727235,22.722143864598017,25.37463976945245,,
8104,2017-11-12 07:00:00,5616.67,6138.88,171567794.75,0.001023,0.00111,85110.94,9.296918119180306,5.205359254448047,2.2190918158188833,1.1602595052789229,-0.7435887900634901,-0.9036523827818477,8.504398826979477,3.738317757009356,0.6346328195829611,-0.17985611510789853,-1.4209591474245074,-1.8567639257294402,0 days 04:00:00,1.0
8105,2017-11-12 08:00:00,6138.0,6175.41,139675410.64,0.001111,0.001096,54460.68,0.5950596851542911,9.947300016023645,5.831393933993007,2.827356421745671,1.7622234269922994,-0.15295390202219344,-1.2612612612612724,7.135874877810355,2.429906542056073,-0.6346328195829611,-1.4388489208633055,-2.664298401420966,,
8106,2017-11-12 09:00:00,6175.39,6219.36,78581727.39,0.001098,0.001102,47852.16,0.7116936365358708,1.3109883236029953,10.729787953780688,6.5845892300784445,3.559172174017294,2.4864586955196186,0.5474452554744461,-0.7207207207207381,7.7223851417399665,2.9906542056074685,-0.09066183136900569,-0.8992805755395707,,
8107,2017-11-12 10:00:00,6219.88,6377.67,53126071.5,0.001103,0.001132,34513.64,2.545438758971991,3.2752481211773827,3.889797487489574,13.548346894083721,9.297634675431947,6.1952074810052675,2.722323049001822,3.284671532846716,1.9819819819819715,10.654936461388068,5.794392523364485,2.629193109700811,,
8108,2017-11-12 11:00:00,6377.73,6380.07,67646118.37,0.001132,0.001127,18710.73,0.03763129795049973,2.584027938566027,3.3141119375069814,3.928892566722262,13.591076610821299,9.338764793989506,-0.4416961130742061,2.268602540834852,2.828467153284671,1.5315315315315199,10.166177908113385,5.327102803738316,,
8109,2017-11-12 12:00:00,6380.07,6194.6,50235039.08,0.001127,0.001099,13832.45,-2.907021396316958,-2.8704840482495912,-0.3981117028118538,0.31074859806880045,0.9076574228523812,10.288959709437936,-2.4844720496894435,-2.9151943462897565,-0.2722323049001783,0.27372262773722306,-0.9909909909910052,7.42913000977516,,
8526,2017-11-29 21:00:00,9509.08,10194.6,132095964.1,0.002036,0.002119,19339.92,7.199301783921047,6.6452147424095305,-1.7405946300742456,-3.808647654093833,-6.029640308459779,-6.16405320923246,3.974484789008828,0.28395646000946184,-6.9389547650417285,-7.909604519774025,-11.74510620574761,-12.0746887966805,0 days 04:00:00,1.0
8527,2017-11-29 22:00:00,10194.32,9998.52,105436603.83,0.002116,0.002099,41871.85,-1.9233711965158016,5.137461290543059,4.594031399591603,-3.6304877308270984,-5.65876441865402,-7.837039140029159,-0.9438414346389628,2.993130520117777,-0.6625650733554042,-7.817303469477372,-8.778791829639284,-12.578092461474375,,
8528,2017-11-29 23:00:00,10000.65,9837.86,81234878.67,0.002099,0.002044,20684.21,-1.606837811996174,-3.4993035528613166,3.4480728079537735,2.9133749539718137,-5.178989493204461,-7.174675064279475,-2.6202953787518033,-3.5394053798961767,0.29440628066731744,-3.265499290108852,-10.232762406675457,-11.169056931768807,,
8529,2017-11-30 00:00:00,9848.05,10018.15,64907773.93,0.002043,0.00207,21512.01,1.8326140034519605,0.19632905670038367,-1.7308182763423843,5.3438766765335135,4.799379874803324,-3.441286376442271,1.2720156555772986,-1.3816102906145964,-2.3124115148655027,1.5701668302257072,-2.035021296734504,-9.090909090909099,,
8530,2017-11-30 01:00:00,10019.22,10497.24,101382636.69,0.00207,0.002175,13467.19,4.782220270209571,6.70247391200931,4.987938214855792,2.968630451415449,10.381652900383271,9.811117062230098,5.072463768115945,6.409001956947165,3.6207717960933623,2.642756016989149,6.722276741903826,2.9342167534311403,,
8531,2017-11-30 02:00:00,10498.98,10469.0,61612146.38,0.002171,0.002235,38514.57,-0.2690230955946495,4.500331897605849,6.415419613615151,4.705496413469189,2.6916210542836367,10.08470076078212,2.75862068965518,7.971014492753635,9.344422700587094,6.479275845640774,5.474280320906098,9.666339548577044,,
8735,2017-12-08 14:00:00,15114.61,15870.89,209043227.27,0.002504,0.002568,19576.47,5.00363555526738,5.944579473003661,6.429111256108261,5.719736508167007,3.2080491260972948,1.4247881829812672,2.2292993630573275,2.884615384615385,6.600249066002483,5.679012345679016,4.517704517704517,-0.038925652004676244,0 days 00:00:00,1.0
8736,2017-12-08 15:00:00,15870.55,15482.34,162427444.28,0.00257,0.002438,58877.12,-2.448192886473281,2.4329440190649945,3.350851814741554,3.823521325199485,3.131513439375766,0.6813170091243314,-5.062305295950152,-2.945859872611459,-2.3237179487179445,1.203819012038188,0.32921810699589277,-0.7733007733007701,,
8737,2017-12-08 16:00:00,15482.34,15246.44,168237318.38,0.002438,0.002456,34774.96,-1.523671486351544,-3.934561955882745,0.8722024584160617,1.7761243547388994,2.2415919346413062,1.5601279756571873,0.7383100902378912,-4.361370716510908,-2.2292993630573275,-1.6025641025641069,1.951017019510159,1.0699588477366249,,
8738,2017-12-08 17:00:00,15246.45,15013.31,116348227.39,0.002476,0.00248,22767.21,-1.5290782635159488,-3.029451620362301,-5.403477687766722,-0.6702124633053785,0.2198877597816255,0.6782379760960304,0.9771986970684101,1.7227235438884305,-3.426791277258566,-1.2738853503184677,-0.6410256410256393,2.9472810294728053,,
8739,2017-12-08 18:00:00,15003.68,15219.75,112615734.01,0.002468,0.00256,35263.83,1.3750465420350377,-0.17505725926839646,-1.6960614480756795,-4.102731478826955,0.6956183454286906,1.5979578608538987,3.2258064516129115,4.234527687296432,5.00410172272355,-0.31152647975076947,1.910828025477719,2.5641025641025745,,
8740,2017-12-08 19:00:00,15210.29,15275.1,120846473.94,0.002559,0.002559,44076.32,0.36367220223722707,1.7437194063134704,0.18797830837887305,-1.3385573498579657,-3.7539797705106586,1.0618203182219044,-0.039062500000005176,3.185483870967745,4.193811074918576,4.963084495488106,-0.35046728971962204,1.8710191082802616,,
8763,2017-12-09 18:00:00,13439.54,14322.63,228100012.73,0.002408,0.002487,134995.85,6.544118795707175,0.13171334310695507,-2.7705970364054604,-4.93175526015175,-5.940055676939778,-3.7471245365488794,3.109452736318407,0.08048289738431652,-3.5298681148176856,-5.184902783072811,-4.309349749903813,-1.6218354430379671,0 days 04:00:00,1.0
8764,2017-12-09 19:00:00,14322.63,14261.02,123662403.32,0.002477,0.002505,42320.2,-0.43015842760721157,6.0858102895876005,-0.2990116605459143,-3.1888375073655384,-5.340699326878457,-6.344662454448073,0.7237635705669395,3.8557213930348158,0.8048289738430605,-2.8316524437548547,-4.498665650019064,-3.6167756829549953,,
8765,2017-12-09 20:00:00,14260.37,14533.76,107484192.18,0.002505,0.002507,23270.13,1.9124859231667846,1.4741007761842695,8.114686477853384,1.6077557067043022,-1.3373376526397824,-3.5303535265368855,0.07984031936128805,0.804181745074389,3.9386401326699847,0.8853118712273771,-2.754072924747862,-4.422417079679748,,
8766,2017-12-09 21:00:00,14531.16,14576.86,68221403.48,0.002504,0.002506,27725.69,0.29655092694526647,2.2147083448448996,1.7750231626454178,8.435301582767426,1.909074448100816,-1.044752612899807,-0.039888312724377054,0.039920159680644024,0.7639726578206643,3.8971807628524,0.8450704225352188,-2.792862684251358,,
8767,2017-12-09 22:00:00,14585.06,14853.2,114312969.39,0.002522,0.002574,33610.46,1.895744350978195,2.1979171253688,4.152437904161134,3.704417414958018,10.49095768698891,3.84100997008485,2.7134876296887436,2.672516952532899,2.754491017964074,3.498190591073576,6.716417910447753,3.581488933601614,,
8768,2017-12-09 23:00:00,14848.07,14843.42,108222308.05,0.002566,0.002562,19221.99,-0.06584439716694486,1.8286517123715225,2.130625522920427,4.083859359288463,3.6361338664756464,10.41820558197593,-0.46620046620046074,2.2346368715083824,2.1938571998404437,2.275449101796415,3.0156815440289497,6.218905472636814,,
8782,2017-12-10 13:00:00,13952.22,14864.81,141625352.28,0.002474,0.002518,53343.66,6.56297224524206,7.37187983730406,7.260158817778066,8.104013899161266,9.961378022682,8.67026541763105,3.2390323903238887,7.606837606837597,7.240204429301535,8.768898488120954,9.956331877729253,9.716775599128527,0 days 01:00:00,1.0
8783,2017-12-10 14:00:00,14868.97,15216.22,213100525.66,0.002525,0.002605,78383.45,2.3640396345462866,9.082163144870142,9.910193633015343,9.795831484307632,10.659635634272865,12.560908581831473,3.4551231135822187,6.806068060680603,11.324786324786325,10.945485519591154,12.526997840172802,13.75545851528385,,
8784,2017-12-10 15:00:00,15216.28,15446.69,171528280.19,0.002609,0.002618,65785.26,1.5146337263788323,3.91447990253492,10.734358377325925,11.574930494509273,11.458836178127024,12.335723797077492,0.4990403071017271,3.9714058776807093,7.339073390733902,11.88034188034188,11.499148211243625,13.088552915766755,,
8785,2017-12-10 16:00:00,15437.56,15206.25,117708463.44,0.00262,0.002544,32670.5,-1.556579435464818,-0.06552218619341299,2.2969684779018404,9.010690126830557,9.838178071297577,9.723890855169879,-2.8265851795263663,-2.3416506717850396,1.032565528196981,4.305043050430489,8.717948717948708,8.347529812606474,,
8786,2017-12-10 17:00:00,15205.98,15418.34,64495657.98,0.002545,0.002571,30539.0,1.3947554459515012,-0.18353446596002357,1.3283193854978492,3.7237610167906663,10.531122664043842,11.370152041680907,1.0613207547169858,-1.7952635599694486,-1.3051823416506785,2.1048451151707743,5.412054120541194,9.871794871794865,,
8787,2017-12-10 18:00:00,15414.98,15249.44,80479729.26,0.002571,0.002544,20364.85,-1.095448666977117,0.28402794903411765,-1.276972607076338,0.21831966151909715,2.5875204593937027,9.320310954225732,-1.050175029171533,0.0,-2.8265851795263663,-2.3416506717850396,1.032565528196981,4.305043050430489,,
9011,2017-12-20 02:00:00,16297.59,17214.5,277415585.66,0.00468,0.00516,67106.25,5.627277970719258,1.784457833462423,-1.76446754966132,0.41819281669690495,1.4425711709694293,-2.1490878540839473,10.705857112207669,3.199999999999991,-4.603438713255687,-2.2912327210755623,-2.916274694261536,-7.988587731811705,0 days 04:00:00,1.0
9012,2017-12-20 03:00:00,17213.42,16804.95,133925780.78,0.005147,0.0052,43246.08,-2.37909901536495,3.114300440561078,-0.6370952006480337,-4.101588134925843,-1.970855419852408,-0.9708480409199925,0.7751937984496144,11.564042051061994,3.9999999999999933,-3.8639304862266592,-1.5338004165877739,-2.163687676387592,,
9013,2017-12-20 04:00:00,16804.95,16897.58,111903965.67,0.005224,0.005138,47495.91,0.551206638520204,-1.8410061285544062,3.6826733098531186,-0.08940027316749533,-3.5729897224901075,-1.4305122672420656,-1.1923076923076839,-0.42635658914727625,10.233855395837804,2.760000000000002,-5.010168238121641,-2.7078204885438346,,
9014,2017-12-20 05:00:00,16897.67,16477.71,102516629.76,0.00513,0.005017,26421.56,-2.4847936805152133,-1.9472833897155397,-4.280054605129402,1.1063727956606544,-2.5719725413446795,-5.969001980175428,-2.355001946282609,-3.5192307692307696,-2.7713178294573626,7.637845955803465,0.3399999999999931,-7.247180624884451,,
9015,2017-12-20 06:00:00,16477.67,16333.09,172351477.68,0.005017,0.004946,86654.12,-0.8776705015442011,-3.3406558809012976,-2.8078631593667374,-5.120160329954397,0.2189919864518298,-3.427069598585682,-1.4151883595774346,-3.7368625924484298,-4.884615384615382,-4.147286821705422,6.114567689337044,-1.0800000000000045,,
9016,2017-12-20 07:00:00,16327.93,16432.62,124275410.7,0.004939,0.005006,40440.43,0.6093764254038816,-0.273642393269454,-2.7516366248894975,-2.2155971901136375,-4.541984954544141,0.8297028973946725,1.2131014961585151,-0.21925453458241428,-2.5690930323082943,-3.7307692307692255,-2.9844961240310006,7.401845097618533,,
9072,2017-12-22 15:00:00,12087.83,12966.9,418129086.7,0.0048,0.005282,54109.14,7.353262597361312,7.706287746705954,-4.399415495273394,-5.622791030784375,-7.375646900413953,-5.38086193321663,4.864006352987898,9.290295882474666,-7.430774623203644,-9.90960259252942,-12.025316455696196,-10.86736415794802,0 days 03:00:00,1.0
9073,2017-12-22 16:00:00,12966.91,12751.12,288537858.43,0.005286,0.005146,90616.66,-1.6640831655985535,5.566815026757815,5.913965544021883,-5.990288728230369,-7.193306277402861,-8.916993167588725,-2.5747822794396034,2.163986499900746,6.4763087109456,-9.814230634419904,-12.229234180453687,-14.290473017987997,,
9074,2017-12-22 17:00:00,12751.12,12906.38,181332709.91,0.005181,0.005393,89551.99,1.2176185307643437,-0.4667268198258677,6.852216128861335,7.203593615153254,-4.845609063067246,-6.06327477684681,4.799844539448111,2.1014767133661487,7.067699027198737,11.587006000413835,-5.48545390816684,-8.016373870032405,,
9075,2017-12-22 18:00:00,12906.38,13388.02,187538028.74,0.005387,0.005738,70559.79,3.73179776203708,4.9948553538826355,3.2476536411941237,10.839724739045206,11.20421492250687,-1.2946396316027753,6.397181531615052,11.504080839486972,8.633093525179852,13.917014095691885,18.725429339954488,0.5608131791097075,,
9076,2017-12-22 19:00:00,13388.4,13221.81,196279425.68,0.005739,0.005867,53602.94,-1.2414830572407343,2.4439850678501664,3.6913620136897674,1.9658515142401027,9.463668335717694,9.823633435306375,2.248170094109442,8.789171147784156,14.010882238631936,11.075350246118886,16.478062338693668,21.394578936478386,,
9077,2017-12-22 20:00:00,13221.81,14217.83,248454936.29,0.005851,0.006247,62149.22,7.533159227064982,6.198153274345269,10.161253581561994,11.50259741889339,9.64710146604046,17.70974076723362,6.476904721322654,8.870686650400835,15.835342110142772,21.3952584531675,18.269594850435436,24.022235457613665,,
9079,2017-12-22 22:00:00,13947.55,14832.74,194974643.52,0.00626,0.006633,72277.43,6.346562657957853,4.324921594926932,12.183884052183478,10.791140138721032,14.925641426953188,16.324997333567552,5.6546670914303965,6.178965903633745,13.056076359297771,15.597769257581037,22.992768403485993,28.896230081616782,0 days 00:00:00,1.0
9080,2017-12-22 23:00:00,14832.74,13664.97,261810359.06,0.006659,0.006071,98406.93,-7.872921658439375,-2.0260189065463106,-3.888497752469966,3.3517347473606103,2.0686404711077433,5.877635711950215,-8.472787577265189,-3.2972284166932098,-2.8173523291179756,3.477075166183743,5.803415824329034,12.57185240126089,,
9081,2017-12-23 00:00:00,13664.97,13736.76,145545925.04,0.006071,0.005986,51698.73,0.5253579041885996,-7.388924770473962,-1.5113048528236075,-3.3835683785781634,3.8947012549719044,2.6048661415205516,-1.4000988305056827,-9.75425900799035,-4.65116279069767,-4.178005442612453,2.028293846940518,4.322063436737538,,
9082,2017-12-23 01:00:00,13731.3,13862.56,79841107.89,0.005986,0.006049,17347.1,0.9157909143058427,1.4459599984485891,-6.5408009578810145,-0.6093543310473867,-2.4987638760626654,4.846159489510135,1.0524557300367472,-0.3623785208367702,-8.804462535805824,-3.647658489964958,-3.169521370257728,3.1020964717913735,,
9083,2017-12-23 02:00:00,13862.56,14045.92,93498191.92,0.006015,0.006157,22032.48,1.3226994148267028,2.250603490197105,2.7877851177134,-5.304616679049182,0.7052851576083313,-1.2091155964025442,1.7854190775334844,2.8566655529569016,1.4165705814528107,-7.176240012060905,-1.9273654029945777,-1.4406915319353257,,
9084,2017-12-23 03:00:00,14045.92,14528.09,89247157.83,0.006147,0.006485,32196.46,3.432811805848247,4.800917002343007,5.760674278359671,6.316296340204193,-2.053902380814331,4.162308075611852,5.327269774240704,7.207802942635157,8.336117607751426,6.819304892110037,-2.231267902909689,3.2972284166932235,,
9266,2017-12-30 17:00:00,12112.68,12788.79,131058747.43,0.007332,0.007454,66930.39,5.5979647967975845,2.0737538680354533,1.5980768421061127,1.2744845717996374,0.020412664298489324,-4.575938325899143,1.5392998229124013,-2.1013921723141635,-1.2976694915254237,-2.3834468308014762,-4.042224510813595,-8.30360437938247,0 days 04:00:00,1.0
9267,2017-12-30 18:00:00,12788.79,12691.52,96472950.81,0.007452,0.007509,38667.58,-0.7605879836950988,4.794799365526562,1.2973931616086647,0.8253340779797409,0.5042030115973826,-0.7403305756684159,0.7378588677220332,2.2885165508786236,-1.3790386130811672,-0.5693855932203342,-1.6631744368779515,-3.334191555097833,,
9268,2017-12-30 19:00:00,12689.61,13145.39,106859883.18,0.007509,0.008071,76482.28,3.576167393661271,2.7883795104931623,8.542436810689273,4.919957506482977,4.431016799826498,4.098401548957257,7.484352110800373,8.277434934263487,9.944149298460696,6.002101392172313,6.872351694915259,5.696699842849654,,
9269,2017-12-30 20:00:00,13145.39,12899.67,68758787.29,0.008071,0.007877,43301.79,-1.8692484589654574,1.6400714807997752,0.867009310497703,6.513508983281907,2.9587428176458297,2.4789416276137834,-2.403667451369096,4.900785723798112,5.674805473571245,7.301457567088952,3.4541633832414003,4.303495762711873,,
9270,2017-12-30 21:00:00,12897.81,12883.92,43549275.46,0.007881,0.00789,34442.46,-0.12209614664561186,-1.9890623252714401,1.5159728700738733,0.7438545788929147,6.383460093156292,2.833034160030719,0.16503745080613333,-2.2425969520505586,5.073911306432273,5.849208478669167,7.478545157335501,3.6249014972419142,,
9271,2017-12-30 22:00:00,12883.92,12848.48,42346351.98,0.007896,0.007786,39178.3,-0.27507156207117484,-0.39683185693897993,-2.2586625425339215,1.2367312977484108,0.46673688441204125,6.090829447692682,-1.3181242078580364,-1.1552621556430105,-3.53116094659893,3.6889066453589074,4.453984437885708,6.061844435363031,,
9289,2017-12-31 16:00:00,13334.62,14007.67,205811585.21,0.008864,0.008895,69336.92,5.045103416520998,4.743086255062299,6.731203687829781,7.080080327241012,7.0992381003352705,8.42319790950691,0.4063664070436796,0.8846546444368827,5.0797401063201395,5.691539923954376,7.949029126213583,10.924055368499813,0 days 00:00:00,1.0
9290,2017-12-31 17:00:00,14007.67,13943.12,77138695.79,0.008895,0.008816,90994.06,-0.4608189656095501,4.5610356575335045,4.260410248434202,6.239366059012902,6.586635008703146,6.605704499145595,-0.8881394041596509,-0.485382097302194,-0.011341726210740616,4.146485528647358,4.752851711026608,6.9902912621359015,,
