,open_time,close_time,start_price,end_price,pct_change,pnl,capital
0,2017-01-07 10:00:00,2017-01-07 12:00:00,3.658,3.824,0.04537998906506285,45.37998906506285,1045.3799890650628
1,2017-03-10 13:00:00,2017-03-10 15:00:00,3.908,3.88,-0.007164790174002054,-7.489928273751737,1037.890060791311
2,2017-06-15 14:00:00,2017-06-15 18:00:00,26.97,28.42,0.05376344086021516,55.80054090275877,1093.6906016940698
3,2017-07-20 11:00:00,2017-07-20 13:00:00,42.77,43.68,0.02127659574468077,23.270012802001396,1116.9606144960712
4,2017-09-15 12:00:00,2017-09-15 15:00:00,44.99,54.13,0.203156256945988,226.91753759711247,1343.8781520931836
5,2017-11-12 07:00:00,2017-11-12 10:00:00,59.69,59.48,-0.0035181772491204703,-4.728001540284298,1339.1501505528993
6,2017-11-29 21:00:00,2017-11-30 01:00:00,90.06,90.61,0.006107039751276895,8.178243202354993,1347.3283937552542
7,2017-12-08 14:00:00,2017-12-08 15:00:00,104.53,114.4,0.09442265378360283,127.21832245637007,1474.5467162116242
8,2017-12-09 18:00:00,2017-12-09 21:00:00,146.35,152.11,0.039357704133925656,58.03477338830874,1532.581489599933
9,2017-12-10 13:00:00,2017-12-10 14:00:00,145.2,142.49,-0.018663911845729887,-28.603965818290547,1503.9775237816425
10,2017-12-20 02:00:00,2017-12-20 03:00:00,337.89,326.65,-0.03326526384326263,-50.03020914293313,1453.9473146387095
11,2017-12-22 15:00:00,2017-12-22 19:00:00,239.51,252.67,0.054945513757254386,79.88788217880428,1533.8351968175139
12,2017-12-22 22:00:00,2017-12-22 23:00:00,285.07,262.09,-0.08061177956291443,-123.6451847716929,1410.190012045821
13,2017-12-30 17:00:00,2017-12-30 19:00:00,218.44,223.11,0.0213788683391321,30.148266600686718,1440.3382786465077
14,2018-01-02 18:00:00,2018-01-02 19:00:00,249.73,252.4,0.010691546870620334,15.399444215697748,1455.7377228622054
15,2018-01-17 16:00:00,2018-01-17 18:00:00,171.68,156.59,-0.08789608574091334,-127.95364770497835,1327.784075157227
16,2018-02-02 13:00:00,2018-02-02 15:00:00,136.32,133.72,-0.019072769953051603,-25.32452021279917,1302.459554944428
17,2018-02-05 20:00:00,2018-02-05 22:00:00,130.56,123.43,-0.054610906862745064,-71.12849744756254,1231.3310574968655
18,2018-02-06 05:00:00,2018-02-06 08:00:00,116.72,108.6,-0.0695681973954764,-85.66148206712263,1145.6695754297427
19,2018-02-06 13:00:00,2018-02-06 14:00:00,129.96,131.01,0.008079409048938004,9.256333134820025,1154.9259085645629
20,2018-03-18 21:00:00,2018-03-18 22:00:00,156.27,153.3,-0.019005567287387205,-21.950022067170604,1132.9758864973924
21,2018-03-30 05:00:00,2018-03-30 06:00:00,124.66,119.67,-0.04002887854965502,-45.35175416029185,1087.6241323371005
22,2018-04-01 16:00:00,2018-04-01 17:00:00,115.45,115.96,0.004417496751840545,4.804576071822532,1092.428708408923
23,2018-06-24 16:00:00,2018-06-24 17:00:00,80.49,80.75,0.0032302149335321794,3.528779527721774,1095.9574879366448
24,2018-06-29 22:00:00,2018-06-29 23:00:00,79.91,79.04,-0.010887248154173324,-11.931961137590669,1084.0255267990542
25,2018-07-17 17:00:00,2018-07-17 18:00:00,87.61,88.84,0.014039493208537883,15.219169021377022,1099.2446958204312
