,open_time,close_time,start_price,end_price,pct_change,pnl,capital
0,2017-07-20 11:00:00,2017-07-20 13:00:00,0.1136,0.1191,0.048415492957746394,48.415492957746395,1048.4154929577464
1,2017-09-15 12:00:00,2017-09-15 15:00:00,0.6687,0.8267,0.23627934798863473,247.7189290972394,1296.1344220549859
2,2017-11-12 07:00:00,2017-11-12 10:00:00,1.628,1.697,0.04238329238329249,54.934444178006295,1351.0688662329921
3,2017-11-29 21:00:00,2017-11-30 00:00:00,1.84,1.832,-0.004347826086956525,-5.874212461882579,1345.1946537711096
4,2017-12-08 14:00:00,2017-12-08 15:00:00,2.562,2.688,0.04918032786885259,66.15711411989082,1411.3517678910005
5,2017-12-09 18:00:00,2017-12-09 21:00:00,2.425,2.466,0.016907216494845514,23.8620298901161,1435.2137977811165
6,2017-12-10 13:00:00,2017-12-10 14:00:00,2.49,2.5,0.004016064257028026,5.763910834462191,1440.9777086155786
7,2017-12-20 02:00:00,2017-12-20 04:00:00,5.276,5.443,0.031652767247915055,45.61093202024287,1486.5886406358215
8,2017-12-22 15:00:00,2017-12-22 19:00:00,4.079,4.113,0.008335376317725103,12.391275749354982,1498.9799163851765
9,2017-12-30 17:00:00,2017-12-30 19:00:00,7.598,7.873,0.036193735193472014,54.2536821539779,1553.2335985391544
10,2017-12-31 16:00:00,2017-12-31 18:00:00,8.483,8.501,0.0021218908405044095,3.2957921459039348,1556.5293906850584
11,2018-01-02 18:00:00,2018-01-02 20:00:00,8.479,8.914,0.051303219719306584,79.85496932987395,1636.3843600149323
12,2018-01-17 16:00:00,2018-01-17 19:00:00,12.09,12.15,0.004962779156327585,8.12101419362256,1644.505374208555
13,2018-02-02 13:00:00,2018-02-02 15:00:00,9.26,9.823,0.06079913606911454,99.98450601289605,1744.489880221451
14,2018-02-05 20:00:00,2018-02-05 23:00:00,7.085,6.721,-0.05137614678899081,-89.62516815816625,1654.8647120632847
15,2018-02-06 05:00:00,2018-02-06 09:00:00,6.189,6.497,0.04976571336241716,82.35552291412044,1737.2202349774052
16,2018-03-30 05:00:00,2018-03-30 07:00:00,10.53,10.73,0.018993352326685763,32.995635991973685,1770.2158709693788
17,2018-04-01 16:00:00,2018-04-01 18:00:00,10.94,11.01,0.006398537477148107,11.326792593039947,1781.5426635624187
18,2018-04-12 11:00:00,2018-04-12 12:00:00,12.61,12.57,-0.003172085646312383,-5.651205911379479,1775.8914576510392
19,2018-06-24 16:00:00,2018-06-24 18:00:00,14.51,14.69,0.012405237767057183,22.030355780646904,1797.9218134316861
20,2018-06-29 22:00:00,2018-06-30 00:00:00,14.56,14.6,0.0027472527472526885,4.939345641295735,1802.8611590729818
21,2018-07-17 17:00:00,2018-07-17 19:00:00,13.53,13.79,0.01921655580192164,34.64478206644308,1837.5059411394247
22,2018-08-11 17:00:00,2018-08-11 19:00:00,11.81,11.8,-0.0008467400508043849,-1.5558898739537557,1835.950051265471
23,2018-08-22 01:00:00,2018-08-22 03:00:00,10.12,10.18,0.005928853754940761,10.88507935532897,1846.8351306208
24,2018-10-15 06:00:00,2018-10-15 07:00:00,10.25,10.02,-0.022439024390243943,-41.441178540759495,1805.3939520800407
25,2018-11-20 14:00:00,2018-11-20 16:00:00,6.144,6.23,0.01399739583333338,25.270813782370446,1830.664765862411
26,2018-12-07 19:00:00,2018-12-07 21:00:00,4.658,4.633,-0.005367110347788826,-9.825379808192555,1820.8393860542185
27,2018-12-08 22:00:00,2018-12-09 00:00:00,4.795,4.695,-0.020855057351407642,-37.973709823862606,1782.8656762303558
28,2018-12-20 08:00:00,2018-12-20 10:00:00,5.77,5.885,0.019930675909878723,35.53371798379399,1818.3993942141499
29,2018-12-24 00:00:00,2018-12-24 02:00:00,6.316,6.35,0.0053831538948701406,9.788723781393404,1828.1881179955433
30,2018-12-28 15:00:00,2018-12-28 17:00:00,5.806,5.959,0.026352049603858004,48.17650397060237,1876.3646219661457
31,2019-01-06 17:00:00,2019-01-06 19:00:00,6.402,6.46,0.00905966885348326,16.99924212340458,1893.3638640895504
32,2019-02-08 16:00:00,2019-02-08 18:00:00,8.544,8.52,-0.00280898876404505,-5.318437820476466,1888.045426269074
33,2019-04-02 04:00:00,2019-04-02 06:00:00,18.57,18.8,0.012385568120624687,23.38451524188949,1911.4299415109633
34,2019-05-26 19:00:00,2019-05-26 21:00:00,33.15,34.47,0.03981900452488689,76.11123749002932,1987.5411790009925
35,2019-06-26 16:00:00,2019-06-26 18:00:00,36.17,35.65,-0.014376555156206887,-28.573995385140236,1958.9671836158523
36,2019-07-02 14:00:00,2019-07-02 15:00:00,31.66,32.0,0.010739102969046111,21.037550297832897,1980.0047339136852
37,2019-07-18 14:00:00,2019-07-18 15:00:00,28.44,29.07,0.02215189873417718,43.86086435884739,2023.8655982725327
38,2019-10-25 15:00:00,2019-10-25 16:00:00,18.55,18.71,0.008625336927223727,17.456522680517818,2041.3221209530504
39,2019-10-26 00:00:00,2019-10-26 02:00:00,18.89,19.21,0.016940179989412402,34.58036414531375,2075.902485098364
40,2020-03-13 02:00:00,2020-03-13 10:00:00,8.989,10.47,0.1647569251307153,342.019310316017,2417.9217954143814
41,2020-03-13 09:00:00,2020-03-13 10:00:00,10.86,10.47,-0.03591160220994464,-86.83144569167641,2331.090349722705
42,2020-03-13 19:00:00,2020-03-13 22:00:00,10.32,10.95,0.06104651162790688,142.30493414004863,2473.395283862754
43,2020-03-15 21:00:00,2020-03-15 22:00:00,11.31,10.41,-0.07957559681697615,-196.82190587767278,2276.573377985081
44,2020-03-23 12:00:00,2020-03-23 13:00:00,12.1,12.0,-0.008264462809917326,-18.814656016405564,2257.7587219686757
45,2021-01-29 08:00:00,2021-01-29 09:00:00,43.56,43.67,0.002525252525252512,5.701410914062283,2263.460132882738
46,2021-02-08 12:00:00,2021-02-08 13:00:00,72.94,72.88,-0.0008225939128050765,-1.8619085271863098,2261.598224355552
47,2021-02-23 20:00:00,2021-02-23 22:00:00,218.73,225.03,0.0288026333836237,65.13998451716729,2326.738208872719
48,2021-05-19 16:00:00,2021-05-19 18:00:00,397.75,370.19,-0.06928975487115023,-161.21912014212984,2165.5190887305894
49,2022-05-11 13:00:00,2022-05-11 15:00:00,297.31,288.06,-0.03111230701960916,-67.37429474541035,2098.144793985179
50,2022-05-12 07:00:00,2022-05-12 09:00:00,244.85,248.65,0.01551970594241377,32.5625902272563,2130.7073842124355
51,2022-06-30 23:00:00,2022-07-01 00:00:00,219.48,222.58,0.014124293785310838,30.094737065147616,2160.802121277583
52,2022-11-10 13:00:00,2022-11-10 15:00:00,299.55,307.1,0.0252044733767318,54.46187953812644,2215.2640008157096
